"","Study_ID","Site","Sampling_Date","Latitude","Longitude","Area_watershed_km","Pair","Climate","Burn_Unburn","Time_Since_Fire","DOC_uM_C","NO3_uM_N","NO3_Interp","DOC_Interp"
"15898","Abbott et al. 2021","BS.57",2018-06-01,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",10,NA,NA,0.124761870503597,964.18686142446
"15899","Abbott et al. 2021","BS.57",2018-06-02,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",10,NA,NA,0.124946402877698,962.792289568345
"15900","Abbott et al. 2021","BS.57",2018-06-03,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",10,NA,NA,0.125130935251799,961.39771771223
"15901","Abbott et al. 2021","BS.57",2018-06-04,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",10,NA,NA,0.125315467625899,960.003145856115
"15902","Abbott et al. 2021","BS.57",2018-06-05,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,958.608574,0.1255,0.1255,958.608574
"15903","Abbott et al. 2021","BS.57",2018-06-06,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.129935555555556,969.357212022222
"15904","Abbott et al. 2021","BS.57",2018-06-07,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.134371111111111,980.105850044444
"15905","Abbott et al. 2021","BS.57",2018-06-08,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.138806666666667,990.854488066667
"15906","Abbott et al. 2021","BS.57",2018-06-09,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.143242222222222,1001.60312608889
"15907","Abbott et al. 2021","BS.57",2018-06-10,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.147677777777778,1012.35176411111
"15908","Abbott et al. 2021","BS.57",2018-06-11,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.152113333333333,1023.10040213333
"15909","Abbott et al. 2021","BS.57",2018-06-12,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.156548888888889,1033.84904015556
"15910","Abbott et al. 2021","BS.57",2018-06-13,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.160984444444444,1044.59767817778
"15911","Abbott et al. 2021","BS.57",2018-06-14,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.16542,1055.3463162
"15912","Abbott et al. 2021","BS.57",2018-06-15,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.169855555555556,1066.09495422222
"15913","Abbott et al. 2021","BS.57",2018-06-16,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.174291111111111,1076.84359224444
"15914","Abbott et al. 2021","BS.57",2018-06-17,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.178726666666667,1087.59223026667
"15915","Abbott et al. 2021","BS.57",2018-06-18,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.183162222222222,1098.34086828889
"15916","Abbott et al. 2021","BS.57",2018-06-19,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.187597777777778,1109.08950631111
"15917","Abbott et al. 2021","BS.57",2018-06-20,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.192033333333333,1119.83814433333
"15918","Abbott et al. 2021","BS.57",2018-06-21,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.196468888888889,1130.58678235556
"15919","Abbott et al. 2021","BS.57",2018-06-22,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.200904444444444,1141.33542037778
"15920","Abbott et al. 2021","BS.57",2018-06-23,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.20534,1152.0840584
"15921","Abbott et al. 2021","BS.57",2018-06-24,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.209775555555556,1162.83269642222
"15922","Abbott et al. 2021","BS.57",2018-06-25,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.214211111111111,1173.58133444444
"15923","Abbott et al. 2021","BS.57",2018-06-26,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.218646666666667,1184.32997246667
"15924","Abbott et al. 2021","BS.57",2018-06-27,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.223082222222222,1195.07861048889
"15925","Abbott et al. 2021","BS.57",2018-06-28,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.227517777777778,1205.82724851111
"15926","Abbott et al. 2021","BS.57",2018-06-29,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.231953333333333,1216.57588653333
"15927","Abbott et al. 2021","BS.57",2018-06-30,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.236388888888889,1227.32452455556
"15928","Abbott et al. 2021","BS.57",2018-07-01,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.240824444444444,1238.07316257778
"15929","Abbott et al. 2021","BS.57",2018-07-02,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.24526,1248.8218006
"15930","Abbott et al. 2021","BS.57",2018-07-03,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.249695555555556,1259.57043862222
"15931","Abbott et al. 2021","BS.57",2018-07-04,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.254131111111111,1270.31907664444
"15932","Abbott et al. 2021","BS.57",2018-07-05,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.258566666666667,1281.06771466667
"15933","Abbott et al. 2021","BS.57",2018-07-06,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.263002222222222,1291.81635268889
"15934","Abbott et al. 2021","BS.57",2018-07-07,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.267437777777778,1302.56499071111
"15935","Abbott et al. 2021","BS.57",2018-07-08,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.271873333333333,1313.31362873333
"15936","Abbott et al. 2021","BS.57",2018-07-09,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.276308888888889,1324.06226675556
"15937","Abbott et al. 2021","BS.57",2018-07-10,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.280744444444444,1334.81090477778
"15938","Abbott et al. 2021","BS.57",2018-07-11,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.28518,1345.5595428
"15939","Abbott et al. 2021","BS.57",2018-07-12,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.289615555555556,1356.30818082222
"15940","Abbott et al. 2021","BS.57",2018-07-13,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.294051111111111,1367.05681884444
"15941","Abbott et al. 2021","BS.57",2018-07-14,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.298486666666667,1377.80545686667
"15942","Abbott et al. 2021","BS.57",2018-07-15,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.302922222222222,1388.55409488889
"15943","Abbott et al. 2021","BS.57",2018-07-16,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.307357777777778,1399.30273291111
"15944","Abbott et al. 2021","BS.57",2018-07-17,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.311793333333333,1410.05137093333
"15945","Abbott et al. 2021","BS.57",2018-07-18,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.316228888888889,1420.80000895556
"15946","Abbott et al. 2021","BS.57",2018-07-19,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.320664444444444,1431.54864697778
"15947","Abbott et al. 2021","BS.57",2018-07-20,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,1442.297285,0.3251,0.3251,1442.297285
"15948","Abbott et al. 2021","BS.57",2018-07-21,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.322008333333333,1436.94326269444
"15949","Abbott et al. 2021","BS.57",2018-07-22,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.318916666666667,1431.58924038889
"15950","Abbott et al. 2021","BS.57",2018-07-23,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.315825,1426.23521808333
"15951","Abbott et al. 2021","BS.57",2018-07-24,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.312733333333333,1420.88119577778
"15952","Abbott et al. 2021","BS.57",2018-07-25,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.309641666666667,1415.52717347222
"15953","Abbott et al. 2021","BS.57",2018-07-26,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.30655,1410.17315116667
"15954","Abbott et al. 2021","BS.57",2018-07-27,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.303458333333333,1404.81912886111
"15955","Abbott et al. 2021","BS.57",2018-07-28,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.300366666666667,1399.46510655556
"15956","Abbott et al. 2021","BS.57",2018-07-29,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.297275,1394.11108425
"15957","Abbott et al. 2021","BS.57",2018-07-30,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.294183333333333,1388.75706194444
"15958","Abbott et al. 2021","BS.57",2018-07-31,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.291091666666667,1383.40303963889
"15959","Abbott et al. 2021","BS.57",2018-08-01,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.288,1378.04901733333
"15960","Abbott et al. 2021","BS.57",2018-08-02,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.284908333333333,1372.69499502778
"15961","Abbott et al. 2021","BS.57",2018-08-03,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.281816666666667,1367.34097272222
"15962","Abbott et al. 2021","BS.57",2018-08-04,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.278725,1361.98695041667
"15963","Abbott et al. 2021","BS.57",2018-08-05,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.275633333333333,1356.63292811111
"15964","Abbott et al. 2021","BS.57",2018-08-06,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.272541666666667,1351.27890580556
"15965","Abbott et al. 2021","BS.57",2018-08-07,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.26945,1345.9248835
"15966","Abbott et al. 2021","BS.57",2018-08-08,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.266358333333333,1340.57086119444
"15967","Abbott et al. 2021","BS.57",2018-08-09,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.263266666666667,1335.21683888889
"15968","Abbott et al. 2021","BS.57",2018-08-10,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.260175,1329.86281658333
"15969","Abbott et al. 2021","BS.57",2018-08-11,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.257083333333333,1324.50879427778
"15970","Abbott et al. 2021","BS.57",2018-08-12,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.253991666666667,1319.15477197222
"15971","Abbott et al. 2021","BS.57",2018-08-13,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.2509,1313.80074966667
"15972","Abbott et al. 2021","BS.57",2018-08-14,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.247808333333333,1308.44672736111
"15973","Abbott et al. 2021","BS.57",2018-08-15,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.244716666666667,1303.09270505556
"15974","Abbott et al. 2021","BS.57",2018-08-16,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.241625,1297.73868275
"15975","Abbott et al. 2021","BS.57",2018-08-17,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.238533333333333,1292.38466044444
"15976","Abbott et al. 2021","BS.57",2018-08-18,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.235441666666667,1287.03063813889
"15977","Abbott et al. 2021","BS.57",2018-08-19,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.23235,1281.67661583333
"15978","Abbott et al. 2021","BS.57",2018-08-20,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.229258333333333,1276.32259352778
"15979","Abbott et al. 2021","BS.57",2018-08-21,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.226166666666667,1270.96857122222
"15980","Abbott et al. 2021","BS.57",2018-08-22,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.223075,1265.61454891667
"15981","Abbott et al. 2021","BS.57",2018-08-23,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.219983333333333,1260.26052661111
"15982","Abbott et al. 2021","BS.57",2018-08-24,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,NA,NA,0.216891666666667,1254.90650430556
"15983","Abbott et al. 2021","BS.57",2018-08-25,68.979379,-150.142,30.96258376,"Control","Dwc","Unburn",11,1249.552482,0.2138,0.2138,1249.552482
"15984","Abbott et al. 2021","BS.58",2017-06-09,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,946.6558985,0.032,0.032,946.6558985
"15985","Abbott et al. 2021","BS.58",2017-06-10,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0327745098039216,955.272702607843
"15986","Abbott et al. 2021","BS.58",2017-06-11,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0335490196078431,963.889506715686
"15987","Abbott et al. 2021","BS.58",2017-06-12,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0343235294117647,972.50631082353
"15988","Abbott et al. 2021","BS.58",2017-06-13,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0350980392156863,981.123114931373
"15989","Abbott et al. 2021","BS.58",2017-06-14,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0358725490196078,989.739919039216
"15990","Abbott et al. 2021","BS.58",2017-06-15,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0366470588235294,998.356723147059
"15991","Abbott et al. 2021","BS.58",2017-06-16,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.037421568627451,1006.9735272549
"15992","Abbott et al. 2021","BS.58",2017-06-17,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0381960784313726,1015.59033136275
"15993","Abbott et al. 2021","BS.58",2017-06-18,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0389705882352941,1024.20713547059
"15994","Abbott et al. 2021","BS.58",2017-06-19,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0397450980392157,1032.82393957843
"15995","Abbott et al. 2021","BS.58",2017-06-20,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0405196078431373,1041.44074368627
"15996","Abbott et al. 2021","BS.58",2017-06-21,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0412941176470588,1050.05754779412
"15997","Abbott et al. 2021","BS.58",2017-06-22,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0420686274509804,1058.67435190196
"15998","Abbott et al. 2021","BS.58",2017-06-23,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.042843137254902,1067.2911560098
"15999","Abbott et al. 2021","BS.58",2017-06-24,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0436176470588235,1075.90796011765
"16000","Abbott et al. 2021","BS.58",2017-06-25,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0443921568627451,1084.52476422549
"16001","Abbott et al. 2021","BS.58",2017-06-26,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0451666666666667,1093.14156833333
"16002","Abbott et al. 2021","BS.58",2017-06-27,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0459411764705882,1101.75837244118
"16003","Abbott et al. 2021","BS.58",2017-06-28,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0467156862745098,1110.37517654902
"16004","Abbott et al. 2021","BS.58",2017-06-29,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0474901960784314,1118.99198065686
"16005","Abbott et al. 2021","BS.58",2017-06-30,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0482647058823529,1127.60878476471
"16006","Abbott et al. 2021","BS.58",2017-07-01,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0490392156862745,1136.22558887255
"16007","Abbott et al. 2021","BS.58",2017-07-02,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0498137254901961,1144.84239298039
"16008","Abbott et al. 2021","BS.58",2017-07-03,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0505882352941176,1153.45919708824
"16009","Abbott et al. 2021","BS.58",2017-07-04,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0513627450980392,1162.07600119608
"16010","Abbott et al. 2021","BS.58",2017-07-05,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0521372549019608,1170.69280530392
"16011","Abbott et al. 2021","BS.58",2017-07-06,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0529117647058824,1179.30960941176
"16012","Abbott et al. 2021","BS.58",2017-07-07,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0536862745098039,1187.92641351961
"16013","Abbott et al. 2021","BS.58",2017-07-08,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0544607843137255,1196.54321762745
"16014","Abbott et al. 2021","BS.58",2017-07-09,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0552352941176471,1205.16002173529
"16015","Abbott et al. 2021","BS.58",2017-07-10,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0560098039215686,1213.77682584314
"16016","Abbott et al. 2021","BS.58",2017-07-11,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0567843137254902,1222.39362995098
"16017","Abbott et al. 2021","BS.58",2017-07-12,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0575588235294118,1231.01043405882
"16018","Abbott et al. 2021","BS.58",2017-07-13,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0583333333333333,1239.62723816667
"16019","Abbott et al. 2021","BS.58",2017-07-14,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0591078431372549,1248.24404227451
"16020","Abbott et al. 2021","BS.58",2017-07-15,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0598823529411765,1256.86084638235
"16021","Abbott et al. 2021","BS.58",2017-07-16,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.060656862745098,1265.4776504902
"16022","Abbott et al. 2021","BS.58",2017-07-17,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0614313725490196,1274.09445459804
"16023","Abbott et al. 2021","BS.58",2017-07-18,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0622058823529412,1282.71125870588
"16024","Abbott et al. 2021","BS.58",2017-07-19,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0629803921568627,1291.32806281373
"16025","Abbott et al. 2021","BS.58",2017-07-20,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0637549019607843,1299.94486692157
"16026","Abbott et al. 2021","BS.58",2017-07-21,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0645294117647059,1308.56167102941
"16027","Abbott et al. 2021","BS.58",2017-07-22,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0653039215686274,1317.17847513725
"16028","Abbott et al. 2021","BS.58",2017-07-23,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.066078431372549,1325.7952792451
"16029","Abbott et al. 2021","BS.58",2017-07-24,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0668529411764706,1334.41208335294
"16030","Abbott et al. 2021","BS.58",2017-07-25,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0676274509803922,1343.02888746078
"16031","Abbott et al. 2021","BS.58",2017-07-26,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0684019607843137,1351.64569156863
"16032","Abbott et al. 2021","BS.58",2017-07-27,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0691764705882353,1360.26249567647
"16033","Abbott et al. 2021","BS.58",2017-07-28,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0699509803921569,1368.87929978431
"16034","Abbott et al. 2021","BS.58",2017-07-29,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0707254901960784,1377.49610389216
"16035","Abbott et al. 2021","BS.58",2017-07-30,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,1386.112908,0.0715,0.0715,1386.112908
"16036","Abbott et al. 2021","BS.58",2017-07-31,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.071825,1385.206980625
"16037","Abbott et al. 2021","BS.58",2017-08-01,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.07215,1384.30105325
"16038","Abbott et al. 2021","BS.58",2017-08-02,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.072475,1383.395125875
"16039","Abbott et al. 2021","BS.58",2017-08-03,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0728,1382.4891985
"16040","Abbott et al. 2021","BS.58",2017-08-04,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.073125,1381.583271125
"16041","Abbott et al. 2021","BS.58",2017-08-05,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.07345,1380.67734375
"16042","Abbott et al. 2021","BS.58",2017-08-06,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.073775,1379.771416375
"16043","Abbott et al. 2021","BS.58",2017-08-07,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0741,1378.865489
"16044","Abbott et al. 2021","BS.58",2017-08-08,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.074425,1377.959561625
"16045","Abbott et al. 2021","BS.58",2017-08-09,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.07475,1377.05363425
"16046","Abbott et al. 2021","BS.58",2017-08-10,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.075075,1376.147706875
"16047","Abbott et al. 2021","BS.58",2017-08-11,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0754,1375.2417795
"16048","Abbott et al. 2021","BS.58",2017-08-12,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.075725,1374.335852125
"16049","Abbott et al. 2021","BS.58",2017-08-13,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.07605,1373.42992475
"16050","Abbott et al. 2021","BS.58",2017-08-14,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.076375,1372.523997375
"16051","Abbott et al. 2021","BS.58",2017-08-15,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0767,1371.61807
"16052","Abbott et al. 2021","BS.58",2017-08-16,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.077025,1370.712142625
"16053","Abbott et al. 2021","BS.58",2017-08-17,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.07735,1369.80621525
"16054","Abbott et al. 2021","BS.58",2017-08-18,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.077675,1368.900287875
"16055","Abbott et al. 2021","BS.58",2017-08-19,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.078,1367.9943605
"16056","Abbott et al. 2021","BS.58",2017-08-20,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.078325,1367.088433125
"16057","Abbott et al. 2021","BS.58",2017-08-21,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.07865,1366.18250575
"16058","Abbott et al. 2021","BS.58",2017-08-22,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.078975,1365.276578375
"16059","Abbott et al. 2021","BS.58",2017-08-23,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0793,1364.370651
"16060","Abbott et al. 2021","BS.58",2017-08-24,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.079625,1363.464723625
"16061","Abbott et al. 2021","BS.58",2017-08-25,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.07995,1362.55879625
"16062","Abbott et al. 2021","BS.58",2017-08-26,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.080275,1361.652868875
"16063","Abbott et al. 2021","BS.58",2017-08-27,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0806,1360.7469415
"16064","Abbott et al. 2021","BS.58",2017-08-28,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.080925,1359.841014125
"16065","Abbott et al. 2021","BS.58",2017-08-29,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.08125,1358.93508675
"16066","Abbott et al. 2021","BS.58",2017-08-30,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.081575,1358.029159375
"16067","Abbott et al. 2021","BS.58",2017-08-31,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,1357.123232,0.0819,0.0819,1357.123232
"16068","Abbott et al. 2021","BS.58",2017-09-01,68.94896368,-150.154,2.20755515,"Site_21","Dwc","Burn",10,NA,NA,0.0819381294964029,1355.7085833223
