Study_ID,DOI,Design_Control_Burn_Pre_Post,latitude,longitude,Area_watershed,Area_unit,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.51295,-109.984156,4946,ha,Control,Dfc,Crow Creek,1992-07-24,Unburn,4,Individual,,,,,0.496079707,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.51295,-109.984156,4946,ha,Control,Dfc,Crow Creek,1992-08-15,Unburn,4,Individual,,,,,0.713777274,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.51295,-109.984156,4946,ha,Control,Dfc,Crow Creek,1992-09-02,Unburn,4,Individual,,,,,1.385814473,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.51295,-109.984156,4946,ha,Control,Dfc,Crow Creek,1993-03-19,Unburn,5,Individual,,,,,3.484084375,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.51295,-109.984156,4946,ha,Control,Dfc,Crow Creek,1993-04-16,Unburn,5,Individual,,,,,1.148175167,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.51295,-109.984156,4946,ha,Control,Dfc,Crow Creek,1993-05-07,Unburn,5,Individual,,,,,0.058153717,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.51295,-109.984156,4946,ha,Control,Dfc,Crow Creek,1993-05-20,Unburn,5,Individual,,,,,2.208706947,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.51295,-109.984156,4946,ha,Control,Dfc,Crow Creek,1993-05-28,Unburn,5,Individual,,,,,1.708161007,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.51295,-109.984156,4946,ha,Control,Dfc,Crow Creek,1993-06-09,Unburn,5,Individual,,,,,0.710984217,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.51295,-109.984156,4946,ha,Control,Dfc,Crow Creek,1993-06-20,Unburn,5,Individual,,,,,0.411280837,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.51295,-109.984156,4946,ha,Control,Dfc,Crow Creek,1993-06-27,Unburn,5,Individual,,,,,0.402540386,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.51295,-109.984156,4946,ha,Control,Dfc,Crow Creek,1993-07-23,Unburn,5,Individual,,,,,0.43974207,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.51295,-109.984156,4946,ha,Control,Dfc,Crow Creek,1993-08-15,Unburn,5,Individual,,,,,0.293021283,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.51295,-109.984156,4946,ha,Control,Dfc,Crow Creek,1993-09-02,Unburn,5,Individual,,,,,1.193082979,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.51295,-109.984156,4946,ha,Control,Dfc,Crow Creek,1993-09-29,Unburn,5,Individual,,,,,1.085638787,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1989-03-09,Burn,1,Individual,,,,,2.189439118,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1989-04-05,Burn,1,Individual,,,,,2.076026002,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1989-04-28,Burn,1,Individual,,,,,2.800023245,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1989-05-09,Burn,1,Individual,,,,,1.389998122,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1989-05-19,Burn,1,Individual,,,,,1.332723079,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1989-06-01,Burn,1,Individual,,,,,0.658254912,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1989-06-09,Burn,1,Individual,,,,,2.819918568,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1989-06-21,Burn,1,Individual,,,,,0.723406588,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1989-06-29,Burn,1,Individual,,,,,0.683941103,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1989-07-12,Burn,1,Individual,,,,,0.599070923,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1989-07-20,Burn,1,Individual,,,,,0.637215268,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1989-08-16,Burn,1,Individual,,,,,0.48953302,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1989-09-09,Burn,1,Individual,,,,,1.228986087,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1989-10-04,Burn,1,Individual,,,,,1.440961012,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1990-04-06,Burn,2,Individual,,,,,19.70177151,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1990-04-28,Burn,2,Individual,,,,,14.09273825,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1990-05-09,Burn,2,Individual,,,,,13.98363196,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1990-05-22,Burn,2,Individual,,,,,9.818162106,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1990-06-02,Burn,2,Individual,,,,,9.84551704,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1990-06-12,Burn,2,Individual,,,,,7.00022103,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1990-06-24,Burn,2,Individual,,,,,14.13737466,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1990-07-05,Burn,2,Individual,,,,,2.76402412,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1990-07-28,Burn,2,Individual,,,,,1.307809632,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1990-08-17,Burn,2,Individual,,,,,1.451439663,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1990-09-07,Burn,2,Individual,,,,,2.222933073,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1990-09-30,Burn,3,Individual,,,,,0.735686488,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1991-03-14,Burn,3,Individual,,,,,1.882784248,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1991-04-05,Burn,3,Individual,,,,,7.572961442,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1991-04-27,Burn,3,Individual,,,,,9.288896716,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1991-05-11,Burn,3,Individual,,,,,12.65084635,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1991-05-23,Burn,3,Individual,,,,,19.69845402,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1991-06-01,Burn,3,Individual,,,,,15.5554977,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1991-06-12,Burn,3,Individual,,,,,9.558778457,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1991-06-22,Burn,3,Individual,,,,,0.84050078,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1991-07-04,Burn,3,Individual,,,,,5.287888722,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1991-07-19,Burn,3,Individual,,,,,0.467357411,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1991-08-08,Burn,3,Individual,,,,,1.022926366,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1991-08-28,Burn,4,Individual,,,,,2.996215856,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1992-03-14,Burn,4,Individual,,,,,10.37862995,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1992-04-09,Burn,4,Individual,,,,,10.3509692,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1992-05-01,Burn,4,Individual,,,,,13.26430487,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1992-05-10,Burn,4,Individual,,,,,16.99063105,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1992-05-20,Burn,4,Individual,,,,,14.11178751,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1992-05-31,Burn,4,Individual,,,,,10.95962919,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1992-06-12,Burn,4,Individual,,,,,7.737010449,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1992-06-21,Burn,4,Individual,,,,,7.029999401,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1992-07-02,Burn,4,Individual,,,,,6.62982236,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1992-07-24,Burn,4,Individual,,,,,4.216220232,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1992-08-15,Burn,4,Individual,,,,,4.304131702,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1992-09-04,Burn,5,Individual,,,,,2.489017644,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1993-03-21,Burn,5,Individual,,,,,5.860513254,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1993-04-16,Burn,5,Individual,,,,,4.316417962,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1993-05-07,Burn,5,Individual,,,,,4.644679492,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1993-05-20,Burn,5,Individual,,,,,12.07822986,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.558208,-109.995153,6423,ha,Site_1,Dfc,Jones Creek,1993-05-28,Burn,5,Individual,,,,,10.46497724,mg_N_L,,,Figure 8,
