Study_ID,Comparison_ID,Sampling_Date,response_var,Pair_Burn,Site_Burn,concentration_Burn,Area_watershed_km_Burn,Pair_Unburn,Site_Unburn,concentration_Unburn,Area_watershed_km_Unburn,pair_key,lnRR,conc_norm_Burn,conc_norm_Unburn,lnRR_area
Burd et al 2018,Burd_et_al_2018_C1,2016-04-29,DOC,Site_1,Notawohka Creek,17.8042328,321,Control_1,Scotty Creek,13.17460317,134,Burd et al 2018 | Burd_et_al_2018_C1 | Site_1 | Control_1,0.3011452527317312,0.055464899688473526,0.0983179341044776,-0.5724560704473732
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-02,DOC,Site_1,PNF,2.7384615384615385,1255.15,Control_1_2,PBR,2.3230769230769233,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.16450371347716083,0.002181780295949917,0.003756228249324003,-0.5432741357127072
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-03,DOC,Site_1,PNF,2.746153846153846,1255.15,Control_1_2,PBR,2.307692307692308,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.17395330712343798,0.0021879088922868548,0.003731352565553646,-0.53382454206643
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-04,DOC,Site_1,PNF,2.753846153846154,1255.15,Control_1_2,PBR,2.2923076923076926,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.1834394998952958,0.0021940374886237927,0.003706476881783288,-0.5243383492945722
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-05,DOC,Site_1,PNF,2.7615384615384615,1255.15,Control_1_2,PBR,2.276923076923077,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.19296293416421859,0.0022001660849607307,0.00368160119801293,-0.5148149150256496
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-06,DOC,Site_1,PNF,2.769230769230769,1255.15,Control_1_2,PBR,2.2615384615384615,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.2025242641114741,0.0022062946812976686,0.0036567255142425726,-0.505253585078394
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-07,DOC,Site_1,PNF,2.776923076923077,1255.15,Control_1_2,PBR,2.246153846153846,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.21212415606459914,0.0022124232776346065,0.003631849830472215,-0.49565369312526886
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-08,DOC,Site_1,PNF,2.7846153846153845,1255.15,Control_1_2,PBR,2.230769230769231,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.2217632888452512,0.0022185518739715445,0.0036069741467018575,-0.4860145603446167
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-09,DOC,Site_1,PNF,2.792307692307692,1255.15,Control_1_2,PBR,2.2153846153846155,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.23144235412890474,0.0022246804703084824,0.0035820984629314997,-0.47633549506096323
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-10,DOC,Site_1,PNF,2.8,1255.15,Control_1_2,PBR,2.2,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.24116205681688788,0.0022308090666454203,0.0035572227791611424,-0.4666157923729802
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-11,DOC,Site_1,PNF,2.78,1255.15,Control_1_2,PBR,2.1971428571428575,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.23529311268036085,0.002214874716169382,0.0035526030093180764,-0.47248473650950706
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-12,DOC,Site_1,PNF,2.76,1255.15,Control_1_2,PBR,2.1942857142857144,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.22937410106484565,0.002198940365693343,0.0035479832394750095,-0.47840374812502234
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-13,DOC,Site_1,PNF,2.74,1255.15,Control_1_2,PBR,2.1914285714285717,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.223404273516182,0.0021830060152173048,0.003543363469631943,-0.4843735756736859
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-14,DOC,Site_1,PNF,2.72,1255.15,Control_1_2,PBR,2.1885714285714286,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.217382865050774,0.002167071664741266,0.003538743699788876,-0.4903949841390939
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-15,DOC,Site_1,PNF,2.6999999999999997,1255.15,Control_1_2,PBR,2.185714285714286,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.21130909366720677,0.0021511373142652267,0.00353412392994581,-0.49646875552266134
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-16,DOC,Site_1,PNF,2.6799999999999997,1255.15,Control_1_2,PBR,2.182857142857143,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.20518215983970414,0.0021352029637891883,0.0035295041601027433,-0.5025956893501637
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-17,DOC,Site_1,PNF,2.6599999999999997,1255.15,Control_1_2,PBR,2.18,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.1990012459926099,0.0021192686133131495,0.0035248843902596773,-0.508776603197258
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-18,DOC,Site_1,PNF,2.6399999999999997,1255.15,Control_1_2,PBR,2.1771428571428575,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.19276551595503758,0.0021033342628371107,0.0035202646204166113,-0.5150123332348303
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-19,DOC,Site_1,PNF,2.62,1255.15,Control_1_2,PBR,2.1742857142857144,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.18647411439477896,0.0020873999123610723,0.0035156448505735444,-0.5213037347950888
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-20,DOC,Site_1,PNF,2.6,1255.15,Control_1_2,PBR,2.1714285714285717,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.18012616623051883,0.0020714655618850335,0.0035110250807304784,-0.5276516829593493
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-21,DOC,Site_1,PNF,2.58,1255.15,Control_1_2,PBR,2.1685714285714286,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.1737207760213555,0.0020555312114089947,0.0035064053108874115,-0.5340570731685125
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-22,DOC,Site_1,PNF,2.56,1255.15,Control_1_2,PBR,2.165714285714286,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.16725702733255882,0.0020395968609329563,0.0035017855410443455,-0.5405208218573092
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-23,DOC,Site_1,PNF,2.54,1255.15,Control_1_2,PBR,2.162857142857143,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.1607339820764559,0.0020236625104569175,0.0034971657712012786,-0.5470438671134121
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-24,DOC,Site_1,PNF,2.52,1255.15,Control_1_2,PBR,2.16,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.15415067982725816,0.0020077281599808787,0.003492546001358212,-0.5536271693626096
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-25,DOC,Site_1,PNF,2.5,1255.15,Control_1_2,PBR,2.1571428571428575,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.14750613710858965,0.00199179380950484,0.003487926231515146,-0.5602717120812785
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-26,DOC,Site_1,PNF,2.48,1255.15,Control_1_2,PBR,2.1542857142857144,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.14079934665239408,0.001975859459028801,0.0034833064616720793,-0.566978502537474
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-27,DOC,Site_1,PNF,2.46,1255.15,Control_1_2,PBR,2.1514285714285717,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.13402927662783712,0.0019599251085527626,0.0034786866918290133,-0.5737485725620307
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-28,DOC,Site_1,PNF,2.44,1255.15,Control_1_2,PBR,2.148571428571429,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.1271948698387297,0.0019439907580767236,0.0034740669219859473,-0.5805829793511382
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-29,DOC,Site_1,PNF,2.42,1255.15,Control_1_2,PBR,2.145714285714286,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.12029504288791963,0.001928056407600685,0.0034694471521428804,-0.5874828063019485
Writer et al. 2014,Writer_et_al_2014_C1,2012-09-30,DOC,Site_1,PNF,2.4,1255.15,Control_1_2,PBR,2.142857142857143,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.11332868530700307,0.0019121220571246462,0.0034648273822998135,-0.5944491638828647
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-01,DOC,Site_1,PNF,2.38,1255.15,Control_1_2,PBR,2.14,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.10629465864962302,0.0018961877066486076,0.0034602076124567475,-0.6014831905402447
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-02,DOC,Site_1,PNF,2.36,1255.15,Control_1_2,PBR,2.1371428571428575,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.0991917955465006,0.0018802533561725688,0.0034555878426136815,-0.6085860536433674
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-03,DOC,Site_1,PNF,2.34,1255.15,Control_1_2,PBR,2.1342857142857143,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.092018898720252,0.00186431900569653,0.0034509680727706146,-0.6157589504696159
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-04,DOC,Site_1,PNF,2.32,1255.15,Control_1_2,PBR,2.1314285714285717,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.08477473995791696,0.0018483846552204914,0.003446348302927548,-0.6230031092319509
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-05,DOC,Site_1,PNF,2.3,1255.15,Control_1_2,PBR,2.128571428571429,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.07745805903900355,0.0018324503047444526,0.003441728533084482,-0.6303197901508643
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-06,DOC,Site_1,PNF,2.28,1255.15,Control_1_2,PBR,2.125714285714286,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.07006756261671664,0.001816515954268414,0.0034371087632414153,-0.6377102865731512
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-07,DOC,Site_1,PNF,2.26,1255.15,Control_1_2,PBR,2.1228571428571428,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.06260192304989469,0.0018005816037923751,0.0034324889933983484,-0.6451759261399733
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-08,DOC,Site_1,PNF,2.24,1255.15,Control_1_2,PBR,2.12,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.05505977718302739,0.0017846472533163368,0.0034278692235552824,-0.6527180720068405
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-09,DOC,Site_1,PNF,2.22,1255.15,Control_1_2,PBR,2.1171428571428574,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.047439725071560565,0.001768712902840298,0.0034232494537122164,-0.6603381241183075
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-10,DOC,Site_1,PNF,2.2,1255.15,Control_1_2,PBR,2.1142857142857143,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.03974032864951412,0.0017527785523642593,0.0034186296838691495,-0.6680375205403537
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-11,DOC,Site_1,PNF,2.18,1255.15,Control_1_2,PBR,2.1114285714285717,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.03196011033625519,0.0017368442018882205,0.0034140099140260835,-0.6758177388536127
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-12,DOC,Site_1,PNF,2.16,1255.15,Control_1_2,PBR,2.1085714285714285,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.024097551579060524,0.0017209098514121817,0.0034093901441830166,-0.6836802976108074
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-13,DOC,Site_1,PNF,2.14,1255.15,Control_1_2,PBR,2.105714285714286,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.0161510913278828,0.0017049755009361431,0.0034047703743399506,-0.691626757861985
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-14,DOC,Site_1,PNF,2.12,1255.15,Control_1_2,PBR,2.1028571428571428,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.008119124438504412,0.0016890411504601043,0.0034001506044968838,-0.6996587247513637
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-15,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.1,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0,0.0016731067999840657,0.0033955308346538173,-0.7077778491898679
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-16,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.1142857142857143,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.006779686985378692,0.0016731067999840657,0.0034186296838691495,-0.7145575361752466
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-17,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.128571428571429,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.013513719166723046,0.0016731067999840657,0.003441728533084482,-0.7212915683565908
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-18,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.142857142857143,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.020202707317519355,0.0016731067999840657,0.0034648273822998135,-0.7279805565073872
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-19,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.157142857142857,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.026847250036187938,0.0016731067999840657,0.0034879262315151457,-0.7346250992260558
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-20,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.1714285714285713,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.03344793406754002,0.0016731067999840657,0.0035110250807304775,-0.7412257832574077
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-21,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.185714285714286,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.04000533461369925,0.0016731067999840657,0.00353412392994581,-0.7477831838035671
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-22,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.2,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.04652001563489293,0.0016731067999840657,0.0035572227791611424,-0.7542978648247608
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-23,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.2142857142857144,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.05299253014051034,0.0016731067999840657,0.003580321628376474,-0.7607703793303782
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-24,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.2285714285714286,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.059423420470800764,0.0016731067999840657,0.0036034204775918064,-0.7672012696606686
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-25,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.242857142857143,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.06581321856957174,0.0016731067999840657,0.003626519326807138,-0.7735910677594395
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-26,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.257142857142857,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.07216244624823043,0.0016731067999840657,0.0036496181760224703,-0.7799402954380983
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-27,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.2714285714285714,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.07847161544149521,0.0016731067999840657,0.003672717025237802,-0.7862494646313629
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-28,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.2857142857142856,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.08474122845509055,0.0016731067999840657,0.0036958158744531343,-0.7925190776449583
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-29,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.3,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.09097177820572663,0.0016731067999840657,0.0037189147236684665,-0.7987496273955945
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-30,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.314285714285714,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.09716374845364761,0.0016731067999840657,0.0037420135728837983,-0.8049415976435155
Writer et al. 2014,Writer_et_al_2014_C1,2012-10-31,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.3285714285714283,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.1033176140280259,0.0016731067999840657,0.0037651124220991305,-0.8110954632178937
Writer et al. 2014,Writer_et_al_2014_C1,2012-11-01,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.342857142857143,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.1094338410454621,0.0016731067999840657,0.003788211271314463,-0.81721169023533
Writer et al. 2014,Writer_et_al_2014_C1,2012-11-02,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.357142857142857,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.11551288712184435,0.0016731067999840657,0.003811310120529795,-0.8232907363117121
Writer et al. 2014,Writer_et_al_2014_C1,2012-11-03,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.371428571428571,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.12155520157780665,0.0016731067999840657,0.0038344089697451263,-0.8293330507676746
Writer et al. 2014,Writer_et_al_2014_C1,2012-11-04,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.3857142857142857,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.12756122563801875,0.0016731067999840657,0.003857507818960459,-0.8353390748278865
Writer et al. 2014,Writer_et_al_2014_C1,2012-11-05,DOC,Site_1,PNF,2.1,1255.15,Control_1_2,PBR,2.4,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.1335313926245225,0.0016731067999840657,0.003880606668175791,-0.8413092418143904
Writer et al. 2014,Writer_et_al_2014_C1,2012-11-05,NO3,Site_1,PNF,0.0180724,1255.15,Control_1_2,PBR,0.02484954999999999,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.31845373111853426,1.4398597777158106e-5,4.0179720596319874e-5,-1.0262315803084023
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-02,DOC,Site_1,PNF,2.7151515151515153,1255.15,Control_1_2,PBR,2.751515151515152,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,-0.013303965626362928,0.00216320879189859,0.004448978351898509,-0.7210818148162309
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-03,DOC,Site_1,PNF,2.8303030303030305,1255.15,Control_1_2,PBR,2.803030303030303,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.00968270071641755,0.0022549520219121463,0.004532274202099252,-0.6980951484734504
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-04,DOC,Site_1,PNF,2.9454545454545458,1255.15,Control_1_2,PBR,2.854545454545455,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.03135052988407601,0.0023466952519257027,0.0046155700522999945,-0.6764273193057917
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-05,DOC,Site_1,PNF,3.060606060606061,1255.15,Control_1_2,PBR,2.9060606060606062,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.051814534951866956,0.0024384384819392587,0.004698865902500737,-0.655963314238001
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-06,DOC,Site_1,PNF,3.175757575757576,1255.15,Control_1_2,PBR,2.957575757575758,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.07117627846789495,0.0025301817119528147,0.004782161752701481,-0.6366015707219732
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-07,DOC,Site_1,PNF,3.290909090909091,1255.15,Control_1_2,PBR,3.0090909090909093,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.08952583644870815,0.002621924941966371,0.004865457602902223,-0.6182520127411598
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-08,DOC,Site_1,PNF,3.4060606060606062,1255.15,Control_1_2,PBR,3.060606060606061,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.10694342061833113,0.0027136681719799275,0.004948753453102967,-0.6008344285715367
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-09,DOC,Site_1,PNF,3.5212121212121215,1255.15,Control_1_2,PBR,3.1121212121212123,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.12350072748329827,0.002805411401993484,0.00503204930330371,-0.5842771217065696
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-10,DOC,Site_1,PNF,3.6363636363636367,1255.15,Control_1_2,PBR,3.163636363636364,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.1392620673335076,0.0028971546320070403,0.0051153451535044525,-0.5685157818563601
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-11,DOC,Site_1,PNF,3.751515151515152,1255.15,Control_1_2,PBR,3.2151515151515153,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.1542853146305583,0.0029888978620205963,0.005198641003705195,-0.5534925345593097
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-12,DOC,Site_1,PNF,3.8666666666666663,1255.15,Control_1_2,PBR,3.2666666666666666,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.16862271243579272,0.0030806410920341523,0.005281936853905938,-0.5391551367540752
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-13,DOC,Site_1,PNF,3.9818181818181824,1255.15,Control_1_2,PBR,3.3181818181818183,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.1823215567939548,0.003172384322047709,0.005365232704106681,-0.5254562923959132
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-14,DOC,Site_1,PNF,4.096969696969698,1255.15,Control_1_2,PBR,3.36969696969697,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.1954247817923817,0.0032641275520612655,0.005448528554307425,-0.5123530673974862
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-15,DOC,Site_1,PNF,4.212121212121213,1255.15,Control_1_2,PBR,3.421212121212122,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.20797146197507532,0.003355870782074822,0.005531824404508168,-0.4998063872147923
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-16,DOC,Site_1,PNF,4.327272727272727,1255.15,Control_1_2,PBR,3.472727272727273,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.2199972456248447,0.0034476140120883775,0.005615120254708911,-0.4877806035650231
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-17,DOC,Site_1,PNF,4.442424242424242,1255.15,Control_1_2,PBR,3.5242424242424244,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.23153472992793242,0.0035393572421019335,0.0056984161049096534,-0.4762431192619357
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-18,DOC,Site_1,PNF,4.557575757575758,1255.15,Control_1_2,PBR,3.575757575757576,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.2426137870500746,0.00363110047211549,0.005781711955110396,-0.4651640621397934
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-19,DOC,Site_1,PNF,4.672727272727273,1255.15,Control_1_2,PBR,3.627272727272727,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.2532618485653017,0.0037228437021290463,0.005865007805311138,-0.45451600062456604
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-20,DOC,Site_1,PNF,4.787878787878788,1255.15,Control_1_2,PBR,3.678787878787879,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.2635041544015689,0.0038145869321426027,0.005948303655511883,-0.44427369478829914
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-21,DOC,Site_1,PNF,4.903030303030303,1255.15,Control_1_2,PBR,3.7303030303030305,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.2733639714339835,0.003906330162156159,0.006031599505712625,-0.43441387775588447
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-22,DOC,Site_1,PNF,5.0181818181818185,1255.15,Control_1_2,PBR,3.781818181818182,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.282862786015832,0.0039980733921697155,0.006114895355913369,-0.42491506317403577
Writer et al. 2014,Writer_et_al_2014_C1,2013-04-23,DOC,Site_1,PNF,5.133333333333333,1255.15,Control_1_2,PBR,3.8333333333333335,618.46,Writer et al. 2014 | Writer_et_al_2014_C1 | Site_1 | Control_1_2,0.29202047405037895,0.004089816622183271,0.0061981912061141115,-0.41575737513948896
