Study_ID,DOI,Design (Control/Burn; Pre/Post),Latitude,Longitude,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.833333,-116.35,Control_3,Dsb,Ha,2006,Unburn,3,,,,,,6.2,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.833333,-116.35,Control_3,Dsb,Ha,2006,Unburn,3,,,,,,17.4,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.833333,-116.35,Control_3,Dsb,Ha,2006,Unburn,3,,,,,,12.8,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.7,-115.7333333,Site_4,Dsb,SF,2006,Burn,3,,,,,,732.9,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.7,-115.7333333,Site_4,Dsb,SF,2006,Burn,3,,,,,,188,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.7,-115.7333333,Site_4,Dsb,SF,2006,Burn,3,,,,,,776.8,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.7,-115.7333333,Site_4,Dsb,SF,2006,Burn,3,,,,,,466.5,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.7,-115.7333333,Site_4,Dsb,SF,2006,Burn,3,,,,,,131,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.7,-115.7333333,Site_4,Dsb,SF,2006,Burn,3,,,,,,71.3,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.7,-115.7333333,Site_4,Dsb,SF,2006,Burn,3,,,,,,55.7,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.7,-115.7333333,Control_4,Dsb,SF,2006,Unburn,3,,,,,,197.3,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.7,-115.7333333,Control_4,Dsb,SF,2006,Unburn,3,,,,,,1,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.7,-115.7333333,Control_4,Dsb,SF,2006,Unburn,3,,,,,,54.5,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.7,-115.7333333,Control_4,Dsb,SF,2006,Unburn,3,,,,,,2.3,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.7,-115.7333333,Control_4,Dsb,SF,2006,Unburn,3,,,,,,9.5,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.7,-115.7333333,Control_4,Dsb,SF,2006,Unburn,3,,,,,,3.3,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.7,-115.7333333,Control_4,Dsb,SF,2006,Unburn,3,,,,,,7.1,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.083333,-115.816667,Site_2,Dsb,DC,,Burn,1,,,,,,201.6,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.083333,-115.816667,Site_2,Dsb,DC,,Burn,2,,,,,,230.6,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.083333,-115.816667,Site_2,Dsb,DC,,Burn,2,,,,,,501.9,ug_L,,,Supplemental,
Stephan et al. 2015,10.1371/journal.pone.0119560,Control_Reference_vs_Impact,44.083333,-115.816667,Control_2,Dsb,DC,,Unburn,2,,,,,,0.3,ug_L,,,Supplemental,
