Study_ID,DOI,Design (Control/Burn; Pre/Post),Latitude,Longitude,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,7/22/11,Unburn,Pre,Individual,2.862574533,mg_C_L,,,0.078134003,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,8/4/11,Unburn,Pre,Individual,2.21123765,mg_C_L,,,0.090309339,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,8/17/11,Unburn,Pre,Individual,1.783156581,mg_C_L,,,0.046752811,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,9/2/11,Unburn,Pre,Individual,1.727145323,mg_C_L,,,0.072858133,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,9/22/11,Unburn,Pre,Individual,1.745483033,mg_C_L,,,0.111150705,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,10/24/11,Unburn,Pre,Individual,1.521821004,mg_C_L,,,0.088471287,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,2/27/12,Unburn,Pre,Individual,1.762068215,mg_C_L,,,0.159728571,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,4/4/12,Unburn,Pre,Individual,4.663941157,mg_C_L,,,0.077826398,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,4/12/12,Unburn,Pre,Individual,4.7382437,mg_C_L,,,0.063884496,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,4/18/12,Unburn,Pre,Individual,3.733511294,mg_C_L,,,0.055168642,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,4/25/12,Unburn,Pre,Individual,5.128778888,mg_C_L,,,0.067351559,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,4/30/12,Unburn,Pre,Individual,4.961255785,mg_C_L,,,0.055154561,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,5/8/12,Unburn,Pre,Individual,4.626290821,mg_C_L,,,0.074303013,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,5/16/12,Unburn,Pre,Individual,4.030849135,mg_C_L,,,0.07603492,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,5/23/12,Unburn,Pre,Individual,4.45864005,mg_C_L,,,0.093442801,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,5/30/12,Unburn,Pre,Individual,3.639954156,mg_C_L,,,0.103885146,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,6/5/12,Unburn,Pre,Individual,3.211965936,mg_C_L,,,0.128260728,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,6/13/12,Unburn,Pre,Individual,2.411873087,mg_C_L,,,0.131734289,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,6/21/12,Unburn,Pre,Individual,1.946663959,mg_C_L,,,0.109084115,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,6/30/12,Unburn,Pre,Individual,1.872152505,mg_C_L,,,0.089915084,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,7/3/12,Unburn,Pre,Individual,1.90929217,mg_C_L,,,0.086427442,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,7/12/12,Unburn,Pre,Individual,2.076629575,mg_C_L,,,0.117766393,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,7/21/12,Unburn,Pre,Individual,1.778873914,mg_C_L,,,0.116013907,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,8/1/12,Unburn,Pre,Individual,1.629851006,mg_C_L,,,0.112517601,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,8/8/12,Unburn,Pre,Individual,1.722793019,mg_C_L,,,0.082901891,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,8/21/12,Unburn,Pre,Individual,1.499363113,mg_C_L,,,0.063727444,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,9/6/12,Unburn,Pre,Individual,1.42475881,mg_C_L,,,0.133375214,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,9/19/12,Unburn,Pre,Individual,1.685049834,mg_C_L,,,0.131617313,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,9/26/12,Unburn,Pre,Individual,1.629038576,mg_C_L,,,0.140318004,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,10/5/12,Unburn,Pre,Individual,1.6846088,mg_C_L,,,0.180365228,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,10/24/12,Unburn,Pre,Individual,1.796062615,mg_C_L,,,0.164667591,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,11/7/12,Unburn,0,Individual,,mg_C_L,,,0.15942638,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,2/27/13,Unburn,1,Individual,1.478344383,mg_C_L,,,0.174966965,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,4/6/13,Unburn,1,Individual,3.20810109,mg_C_L,,,0.167954856,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,4/24/13,Unburn,1,Individual,2.203217804,mg_C_L,,,0.15922492,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,5/9/13,Unburn,1,Individual,6.668148385,mg_C_L,,,0.105216299,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,5/16/13,Unburn,1,Individual,13.16107879,mg_C_L,,,0.098241016,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,5/22/13,Unburn,1,Individual,6.109846364,mg_C_L,,,0.138292572,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,5/30/13,Unburn,1,Individual,5.514381465,mg_C_L,,,0.157441024,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,6/6/13,Unburn,1,Individual,4.509625847,mg_C_L,,,0.169623941,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,6/20/13,Unburn,1,Individual,3.039695919,mg_C_L,,,0.122583021,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,6/26/13,Unburn,1,Individual,2.872184422,mg_C_L,,,0.127800403,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,7/10/13,Unburn,1,Individual,2.406882444,mg_C_L,,,0.105142647,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,7/24/13,Unburn,1,Individual,1.532278141,mg_C_L,,,0.099900353,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,8/8/13,Unburn,1,Individual,1.5507087,mg_C_L,,,0.120782878,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,8/22/13,Unburn,1,Individual,1.699348605,mg_C_L,,,0.134698785,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,9/12/13,Unburn,1,Individual,2.889338305,mg_C_L,,,0.150348764,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,10/18/13,Unburn,1,Individual,,mg_C_L,,,0.155531486,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,11/22/13,Unburn,1,Individual,,mg_C_L,,,0.155489245,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,1/15/14,Unburn,2,Individual,2.013782298,mg_C_L,,,0.16413253,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,4/9/14,Unburn,2,Individual,2.831319184,mg_C_L,,,0.184932738,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,4/23/14,Unburn,2,Individual,7.984633463,mg_C_L,,,0.13614908,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,5/3/14,Unburn,2,Individual,5.584505796,mg_C_L,,,0.075180339,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,5/14/14,Unburn,2,Individual,5.026203775,mg_C_L,,,0.064716331,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,5/20/14,Unburn,2,Individual,7.761029465,mg_C_L,,,0.064709833,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,5/28/14,Unburn,2,Individual,7.667901754,mg_C_L,,,0.075150012,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,6/5/14,Unburn,2,Individual,6.886413556,mg_C_L,,,0.144806447,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,6/12/14,Unburn,2,Individual,5.379332356,mg_C_L,,,0.136090592,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,6/20/14,Unburn,2,Individual,4.560634856,mg_C_L,,,0.125630917,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,6/25/14,Unburn,2,Individual,3.77916987,mg_C_L,,,0.104724563,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,7/12/14,Unburn,2,Individual,2.234763307,mg_C_L,,,0.102962329,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,7/30/14,Unburn,2,Individual,1.806635814,mg_C_L,,,0.085525204,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,8/13/14,Unburn,2,Individual,2.085519883,mg_C_L,,,0.094216147,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,8/28/14,Unburn,2,Individual,1.787671372,mg_C_L,,,0.099423781,mg_N_L,,,Figure_4,
Mast et al. 2016,10.1002/hyp.10755,Control_Reference_vs_Impact_Pre_Post,40.20722222,-105.5669444,Control,Dfc,North Saint Vrain Creek,9/19/14,Unburn,2,Individual,1.675741705,mg_C_L,,,0.15164634,mg_N_L,,,Figure_4,
