Study_ID,DOI,Design (Control/Burn; Pre/Post),Latitude,Longitude,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Site_2,Cfb,FCBC,,Burn,0,Individual,1.8,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Site_2,Cfb,FCBC,,Burn,0,Individual,5.9,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Site_2,Cfb,FCBC,,Burn,0,Individual,3,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Site_2,Cfb,FCBC,,Burn,0,Individual,4.5,mg_C_L,,,0.243870968,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Site_2,Cfb,FCBC,,Burn,0,Individual,3.3,mg_C_L,,,0.23483871,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Site_2,Cfb,FCBC,,Burn,0,Individual,2.4,mg_C_L,,,0.124193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Site_2,Cfb,FCBC,,Burn,0,Individual,2.5,mg_C_L,,,0.031612903,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Site_2,Cfb,FCBC,,Burn,0,Individual,2.8,mg_C_L,,,0.022580645,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Site_2,Cfb,FCBC,,Burn,0,Individual,2.7,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Site_2,Cfb,FCBC,,Burn,0,Individual,8,mg_C_L,,,0.30483871,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Site_2,Cfb,FCBC,,Burn,0,Individual,4.1,mg_C_L,,,0.146774194,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Site_2,Cfb,FCBC,,Burn,0,Individual,2.4,mg_C_L,,,0.063225806,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Site_2,Cfb,FCBC,,Burn,0,Individual,2.8,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Site_2,Cfb,FCBC,,Burn,0,Individual,3.8,mg_C_L,,,0.049677419,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Site_2,Cfb,FCBC,,Burn,0,Individual,2.9,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Site_2,Cfb,FCBC,,Burn,0,Individual,2.1,mg_C_L,,,0.027096774,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Site_2,Cfb,FCBC,,Burn,0,Individual,2,mg_C_L,,,0.051935484,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,2.2,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,1.2,mg_C_L,,,0.079032258,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,1.2,mg_C_L,,,0.085806452,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,1.2,mg_C_L,,,0.076774194,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,1.1,mg_C_L,,,0.076774194,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,1.1,mg_C_L,,,0.085806452,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,1.1,mg_C_L,,,0.097096774,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,1.1,mg_C_L,,,0.067741935,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,1.2,mg_C_L,,,0.054193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,1.4,mg_C_L,,,0.079032258,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,1.4,mg_C_L,,,0.056451613,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,1.5,mg_C_L,,,0.076774194,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,1.2,mg_C_L,,,0.051935484,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,1.6,mg_C_L,,,0.036129032,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,1.6,mg_C_L,,,0.04516129,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,1.9,mg_C_L,,,0.020322581,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,2,mg_C_L,,,0.018064516,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,1.8,mg_C_L,,,0.029354839,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,2.5,mg_C_L,,,0.029354839,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,2,mg_C_L,,,0.02483871,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,2,mg_C_L,,,0.018064516,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,2,mg_C_L,,,0.088064516,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,2,mg_C_L,,,0.031612903,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,1.9,mg_C_L,,,0.02483871,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,1.8,mg_C_L,,,0.029354839,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,2.3,mg_C_L,,,0.029354839,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,3.1,mg_C_L,,,0.058709677,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,,Unburn,0,Individual,2.9,mg_C_L,,,0.022580645,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,3,mg_C_L,,,0.033870968,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,2.8,mg_C_L,,,0.029354839,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,3.2,mg_C_L,,,0.013548387,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,3.3,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,3.3,mg_C_L,,,0.049677419,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,3,mg_C_L,,,0.027096774,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,3.1,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,4.2,mg_C_L,,,0.042903226,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,3.8,mg_C_L,,,0.042903226,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,4,mg_C_L,,,0.018064516,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,4,mg_C_L,,,0.031612903,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,3.9,mg_C_L,,,0.04516129,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,4.1,mg_C_L,,,0.036129032,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,4,mg_C_L,,,0.036129032,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,5.2,mg_C_L,,,0.031612903,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,4.5,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,3.7,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,3.6,mg_C_L,,,0.04516129,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,3.1,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,2.3,mg_C_L,,,0.013548387,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,4.2,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,1.8,mg_C_L,,,0.006774194,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,4.8,mg_C_L,,,0.02483871,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,2.3,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,2.3,mg_C_L,,,0.006774194,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,2,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,1.5,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,3.4,mg_C_L,,,0.006774194,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,2.3,mg_C_L,,,0.018064516,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,2.2,mg_C_L,,,0.018064516,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,2,mg_C_L,,,0.018064516,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,1.5,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,2.4,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,1.4,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,1.5,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,1.5,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,2.3,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,2.1,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
"Writer & Murphy, 2012",10.3133/fs20123095,Control_Reference_vs_Impact,,,Control,Cfb,FCCR,2010-2011,Unburn,0,Individual,1.1,mg_C_L,,,0.005193548,mg_N_L,,,Figure_4,
