Study_ID,DOI,Design (Control/Burn; Pre/Post),Latitude,Longitude,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,7/21/89,Unburn,1,,,,,,1.409645359,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,8/16/89,Unburn,1,,,,,,0.932960713,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,9/9/89,Unburn,1,,,,,,1.341296712,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,10/4/89,Unburn,1,,,,,,3.855978574,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,4/6/90,Unburn,2,,,,,,0.194763951,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,4/28/90,Unburn,2,,,,,,0.381725193,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,5/8/90,Unburn,2,,,,,,1.239875911,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,6/3/90,Unburn,2,,,,,,0.297495953,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,6/13/90,Unburn,2,,,,,,0.366296139,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,6/23/90,Unburn,2,,,,,,42.22650248,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,7/5/90,Unburn,2,,,,,,1.398242054,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,7/28/90,Unburn,2,,,,,,4.030863319,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,8/17/90,Unburn,2,,,,,,1.069253168,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,9/7/90,Unburn,2,,,,,,0.448481787,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,9/30/90,Unburn,2,,,,,,0.735686488,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,3/14/91,Unburn,3,,,,,,3.842425617,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,4/7/91,Unburn,3,,,,,,0.656511173,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,4/27/91,Unburn,3,,,,,,0.48005712,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,5/12/91,Unburn,3,,,,,,0.282958927,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,5/24/91,Unburn,3,,,,,,4.083632393,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,6/2/91,Unburn,3,,,,,,1.455610602,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,6/12/91,Unburn,3,,,,,,0.921324296,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,6/22/91,Unburn,3,,,,,,8.546664724,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,7/4/91,Unburn,3,,,,,,0.378584597,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,7/19/91,Unburn,3,,,,,,0.720976214,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,8/8/91,Unburn,3,,,,,,0.786041751,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,8/28/91,Unburn,3,,,,,,0.222356988,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,3/20/92,Unburn,4,,,,,,0.942712199,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,4/8/92,Unburn,4,,,,,,1.892766552,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,4/30/92,Unburn,4,,,,,,0.374797408,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,5/10/92,Unburn,4,,,,,,6.619060692,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,5/21/92,Unburn,4,,,,,,1.198828852,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,5/31/92,Unburn,4,,,,,,1.677887294,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,6/11/92,Unburn,4,,,,,,0.373771931,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,6/21/92,Unburn,4,,,,,,0.361108151,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,7/1/92,Unburn,4,,,,,,0.355150673,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,7/24/92,Unburn,4,,,,,,0.496079707,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,8/15/92,Unburn,4,,,,,,0.713777274,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,9/2/92,Unburn,4,,,,,,1.385814473,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,3/19/93,Unburn,5,,,,,,3.484084375,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,4/16/93,Unburn,5,,,,,,1.148175167,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,5/7/93,Unburn,5,,,,,,0.058153717,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,5/20/93,Unburn,5,,,,,,2.208706947,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,5/28/93,Unburn,5,,,,,,1.708161007,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,6/9/93,Unburn,5,,,,,,0.710984217,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,6/20/93,Unburn,5,,,,,,0.411280837,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,6/27/93,Unburn,5,,,,,,0.402540386,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,7/23/93,Unburn,5,,,,,,0.43974207,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,8/15/93,Unburn,5,,,,,,0.293021283,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,9/2/93,Unburn,5,,,,,,1.193082979,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.516,-110.05,Control,Dfc,Crow Creek,9/29/93,Unburn,5,,,,,,1.085638787,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,3/9/89,Burn,1,,,,,,2.189439118,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,4/5/89,Burn,1,,,,,,2.076026002,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,4/28/89,Burn,1,,,,,,2.800023245,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,5/9/89,Burn,1,,,,,,1.389998122,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,5/19/89,Burn,1,,,,,,1.332723079,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,6/1/89,Burn,1,,,,,,0.658254912,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,6/9/89,Burn,1,,,,,,2.819918568,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,6/21/89,Burn,1,,,,,,0.723406588,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,6/29/89,Burn,1,,,,,,0.683941103,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,7/12/89,Burn,1,,,,,,0.599070923,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,7/20/89,Burn,1,,,,,,0.637215268,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,8/16/89,Burn,1,,,,,,0.48953302,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,9/9/89,Burn,1,,,,,,1.228986087,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,10/4/89,Burn,1,,,,,,1.440961012,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,4/6/90,Burn,2,,,,,,19.70177151,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,4/28/90,Burn,2,,,,,,14.09273825,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,5/9/90,Burn,2,,,,,,13.98363196,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,5/22/90,Burn,2,,,,,,9.818162106,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,6/2/90,Burn,2,,,,,,9.84551704,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,6/12/90,Burn,2,,,,,,7.00022103,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,6/24/90,Burn,2,,,,,,14.13737466,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,7/5/90,Burn,2,,,,,,2.76402412,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,7/28/90,Burn,2,,,,,,1.307809632,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,8/17/90,Burn,2,,,,,,1.451439663,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,9/7/90,Burn,2,,,,,,2.222933073,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,9/30/90,Burn,3,,,,,,0.735686488,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,3/14/91,Burn,3,,,,,,1.882784248,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,4/5/91,Burn,3,,,,,,7.572961442,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,4/27/91,Burn,3,,,,,,9.288896716,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,5/11/91,Burn,3,,,,,,12.65084635,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,5/23/91,Burn,3,,,,,,19.69845402,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,6/1/91,Burn,3,,,,,,15.5554977,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,6/12/91,Burn,3,,,,,,9.558778457,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,6/22/91,Burn,3,,,,,,0.84050078,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,7/4/91,Burn,3,,,,,,5.287888722,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,7/19/91,Burn,3,,,,,,0.467357411,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,8/8/91,Burn,3,,,,,,1.022926366,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,8/28/91,Burn,4,,,,,,2.996215856,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,3/14/92,Burn,4,,,,,,10.37862995,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,4/9/92,Burn,4,,,,,,10.3509692,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,5/1/92,Burn,4,,,,,,13.26430487,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,5/10/92,Burn,4,,,,,,16.99063105,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,5/20/92,Burn,4,,,,,,14.11178751,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,5/31/92,Burn,4,,,,,,10.95962919,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,6/12/92,Burn,4,,,,,,7.737010449,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,6/21/92,Burn,4,,,,,,7.029999401,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,7/2/92,Burn,4,,,,,,6.62982236,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,7/24/92,Burn,4,,,,,,4.216220232,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,8/15/92,Burn,4,,,,,,4.304131702,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,9/4/92,Burn,5,,,,,,2.489017644,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,3/21/93,Burn,5,,,,,,5.860513254,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,4/16/93,Burn,5,,,,,,4.316417962,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,5/7/93,Burn,5,,,,,,4.644679492,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,5/20/93,Burn,5,,,,,,12.07822986,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,5/28/93,Burn,5,,,,,,10.46497724,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,6/9/93,Burn,5,,,,,,8.138024949,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,6/20/93,Burn,5,,,,,,7.725275248,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,7/1/93,Burn,5,,,,,,6.47038406,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,7/22/93,Burn,5,,,,,,2.201971178,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,9/3/93,Burn,5,,,,,,2.389475719,mg_N_L,,,Figure 8,
"Gerla & Galloway, 1998",10.1007/s002540050328,Control_Reference_vs_Impact,44.555,-110.069,Site_1,Dfc,Jones Creek,9/30/93,Burn,5,,,,,,3.231884665,mg_N_L,,,Figure 8,
