Study_ID,DOI,Design_Control_Burn_Pre_Post,latitude,longitude,Area_watershed,Area_unit,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.898689,-119.948785,30.3471,km,Control_1,Csb,Cold_Creek,2022-08-03,Unburn,1,Individual,1.2,mg_L,,,0.03,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.898689,-119.948785,30.3471,km,Control_1,Csb,Cold_Creek,2022-09-01,Unburn,1,Individual,0.6,mg_L,,,0.09,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.898689,-119.948785,30.3471,km,Control_1,Csb,Cold_Creek,2022-09-13,Unburn,1,Individual,0.7,mg_L,,,0.06,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.898689,-119.948785,30.3471,km,Control_1,Csb,Cold_Creek,2022-09-20,Unburn,1,Individual,1.3,mg_L,,,0.05,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-23,Burn,0,Individual,4.5,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-23,Burn,0,Individual,3.8,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-23,Burn,0,Individual,3.4,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-24,Burn,0,Individual,3.6,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-24,Burn,0,Individual,3.1,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-24,Burn,0,Individual,3.1,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-24,Burn,0,Individual,2.7,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-24,Burn,0,Individual,2.8,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-24,Burn,0,Individual,3.1,mg_L,,,0.28,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-24,Burn,0,Individual,2.7,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-24,Burn,0,Individual,2.9,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-25,Burn,0,Individual,2.4,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-25,Burn,0,Individual,2.2,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-25,Burn,0,Individual,1.9,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-25,Burn,0,Individual,1.9,mg_L,,,0.01,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-25,Burn,0,Individual,1.9,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-25,Burn,0,Individual,2.1,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-25,Burn,0,Individual,2,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-25,Burn,0,Individual,2,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-26,Burn,0,Individual,1.7,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-26,Burn,0,Individual,1.6,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-26,Burn,0,Individual,1.5,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-26,Burn,0,Individual,1.6,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,38.958701,-120.920501,1520.7759,km,Site_2,Csb,Middle_Fork,2022-09-26,Burn,0,Individual,1.4,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-23,Unburn,0,Individual,1.2,mg_L,,,0.04,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-23,Unburn,0,Individual,1.4,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-23,Unburn,0,Individual,1.2,mg_L,,,0.03,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-24,Unburn,0,Individual,1,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-24,Unburn,0,Individual,1.1,mg_L,,,0.02,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-24,Unburn,0,Individual,1.2,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-24,Unburn,0,Individual,1.3,mg_L,,,0.02,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-24,Unburn,0,Individual,1.1,mg_L,,,0.04,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-24,Unburn,0,Individual,1.5,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-24,Unburn,0,Individual,1.3,mg_L,,,0.04,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-24,Unburn,0,Individual,0.9,mg_L,,,0.03,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-25,Unburn,0,Individual,0.9,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-25,Unburn,0,Individual,0.8,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-25,Unburn,0,Individual,0.9,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-25,Unburn,0,Individual,0.8,mg_L,,,0.03,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-25,Unburn,0,Individual,1.3,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-25,Unburn,0,Individual,1.1,mg_L,,,0.02,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-25,Unburn,0,Individual,1.2,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-25,Unburn,0,Individual,0.8,mg_L,,,0.02,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-26,Unburn,0,Individual,0.9,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-26,Unburn,0,Individual,1,mg_L,,,0.04,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-26,Unburn,0,Individual,0.8,mg_L,,,0.02,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-26,Unburn,0,Individual,0.9,mg_L,,,0,mg_L,,,Supplemental,
Hickenbottom et al. 2023,10.1016/j.watres.2023.120474,Control_Reference_vs_Impact,39.000053,-120.939907,856.9953,km,Control_2,Csb,North_Fork,2022-09-26,Unburn,0,Individual,1,mg_L,,,0.06,mg_L,,,Supplemental,
