File_Name,File_Description,Standard,Missing_Value_Codes,File_Path
ca3448712019620040605_20040425_20050412_dnbr6.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
ca3448712019620040605_20040425_20050412_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
ca3448712019620040605_20040425_20050412_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
ca3448712019620040605_20040425_20050412_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
ca3448712019620040605_20040425_20050412_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
ca3448712019620040605_20040425_20050412_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
ca3448712019620040605_20040425_20050412_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
ca3448712019620040605_20040425_20050412_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
ca3448712019620040605_20040425_20050412_rdnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
ca3448712019620040605_20040425_20050412_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
ca3448712019620040605_20040425_l5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
ca3448712019620040605_20040425_l5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
ca3448712019620040605_20050412_l5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
ca3448712019620040605_20050412_l5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
ca3448712019620040605_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_dnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_dnbr6.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_dnbr6.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_post_l5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_post_l5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_pre_l5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_pre_l5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_rdnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
gaviota_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/gaviota/mtbs/2004/ca3448712019620040605
CO3922010528720020608_20010824_20030814_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_dnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_dnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_dnbr6.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_dnbr6.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_rdnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_rdnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_20030814_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_l5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_l5_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20010824_l5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20030814_l5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20030814_l5_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_20030814_l5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co3922010528720020608_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_dnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_dnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_dnbr6.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_dnbr6.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_post_l5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_post_l5_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_post_l5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_pre_l5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_pre_l5_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_pre_l5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_rdnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_rdnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
hayman_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hayman/mtbs/2002/co3922010528720020608
co4068910531320120514_20110603_20120526_ba4class_alb.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_ba4class_alb.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_ba7class_alb.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_ba7class_alb.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_ba_alb.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_ba_alb.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_cbi_alb.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_cbi_alb.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_cbiclass_alb.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_cbiclass_alb.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_cc5class_alb.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_cc5class_alb.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_cc_alb.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_cc_alb.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_dndvi_alb.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_dndvi_alb.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_ravg_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_ravg_metadata.txt,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_rdndvi_alb.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20110603_20120526_rdndvi_alb.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20120526_burn_bndy_alb.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20120526_burn_bndy_alb.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20120526_burn_bndy_alb.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20120526_burn_bndy_alb.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20120526_burn_bndy_alb.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
co4068910531320120514_20120526_burn_bndy_alb.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/hewlett/mtbs/2012/co4068910531320120514
CO4058910540420120609_20110912_20130901_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_dnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_dnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_dnbr6.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_dnbr6.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_rdnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_rdnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_20130901_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_l5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_l5_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20110912_l5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20121008_l7_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20121008_l7_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20121008_l7_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20130901_l8_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20130901_l8_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_20130901_l8_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
co4058910540420120609_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_20121008_l7_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
high_park_20121008_l7_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/high_park/mtbs/2012/co4058910540420120609
