agency_cd,site_no,Date,X_00060_00003,X_00060_00003_cd
USGS,103366097,2009-08-18,0.43,A
USGS,103366097,2009-08-19,0.45,A
USGS,103366097,2009-08-20,0.45,A
USGS,103366097,2009-08-21,0.41,A
USGS,103366097,2009-08-22,0.42,A
USGS,103366097,2009-08-23,0.53,A
USGS,103366097,2009-08-24,0.51,A
USGS,103366097,2009-08-25,0.45,A
USGS,103366097,2009-08-26,0.4,A
USGS,103366097,2009-08-27,0.43,A
USGS,103366097,2009-08-28,0.4,A
USGS,103366097,2009-08-29,0.41,A
USGS,103366097,2009-08-30,0.36,A
USGS,103366097,2009-08-31,0.31,A
USGS,103366097,2009-09-01,0.3,A
USGS,103366097,2009-09-02,0.3,A
USGS,103366097,2009-09-03,0.31,A
USGS,103366097,2009-09-04,0.3,A
USGS,103366097,2009-09-05,0.24,A
USGS,103366097,2009-09-06,0.3,A
USGS,103366097,2009-09-07,0.32,A
USGS,103366097,2009-09-08,0.35,A
USGS,103366097,2009-09-09,0.3,A
USGS,103366097,2009-09-10,0.21,A
USGS,103366097,2009-09-11,0.2,A
USGS,103366097,2009-09-12,0.25,A
USGS,103366097,2009-09-13,0.33,A
USGS,103366097,2009-09-14,0.35,A
USGS,103366097,2009-09-15,0.31,A
USGS,103366097,2009-09-16,0.33,A
USGS,103366097,2009-09-17,0.32,A
USGS,103366097,2009-09-18,0.32,A
USGS,103366097,2009-09-19,0.29,A
USGS,103366097,2009-09-20,0.22,A
USGS,103366097,2009-09-21,0.21,A
USGS,103366097,2009-09-22,0.09,A
USGS,103366097,2009-09-23,0.15,A
USGS,103366097,2009-09-24,0.15,A
USGS,103366097,2009-09-25,0.21,A
USGS,103366097,2009-09-26,0.25,A
USGS,103366097,2009-09-27,0.24,A
USGS,103366097,2009-09-28,0.25,A
USGS,103366097,2009-09-29,0.29,A
USGS,103366097,2009-09-30,0.31,A
USGS,103366097,2009-10-01,0.29,A
USGS,103366097,2009-10-02,0.29,A
USGS,103366097,2009-10-03,0.29,A
USGS,103366097,2009-10-04,0.51,A
USGS,103366097,2009-10-05,0.5,A
USGS,103366097,2009-10-06,0.45,A
USGS,103366097,2009-10-07,0.39,A
USGS,103366097,2009-10-08,0.36,A
USGS,103366097,2009-10-09,0.35,A
USGS,103366097,2009-10-10,0.41,A
USGS,103366097,2009-10-11,0.41,A
USGS,103366097,2009-10-12,0.41,A
USGS,103366097,2009-10-13,3.19,A
USGS,103366097,2009-10-14,9.99,A
USGS,103366097,2009-10-15,3.27,A
USGS,103366097,2009-10-16,2.05,A
USGS,103366097,2009-10-17,1.65,A
USGS,103366097,2009-10-18,1.51,A
USGS,103366097,2009-10-19,2.31,A
USGS,103366097,2009-10-20,2.34,A
USGS,103366097,2009-10-21,1.8,A
USGS,103366097,2009-10-22,1.59,A
USGS,103366097,2009-10-23,1.43,A
USGS,103366097,2009-10-24,1.42,A
USGS,103366097,2009-10-25,1.33,A
USGS,103366097,2009-10-26,1.38,A
USGS,103366097,2009-10-27,1.48,A
USGS,103366097,2009-10-28,1.42,A
USGS,103366097,2009-10-29,1.33,A
USGS,103366097,2009-10-30,1.45,A
USGS,103366097,2009-10-31,1.31,A
USGS,103366097,2009-11-01,1.3,A
USGS,103366097,2009-11-02,1.24,A
USGS,103366097,2009-11-03,1.19,A
USGS,103366097,2009-11-04,1.21,A
USGS,103366097,2009-11-05,1.22,A
USGS,103366097,2009-11-06,1.18,A
USGS,103366097,2009-11-07,1.21,A
USGS,103366097,2009-11-08,1.09,A
USGS,103366097,2009-11-09,1.05,A
USGS,103366097,2009-11-10,1.17,A
USGS,103366097,2009-11-11,1.11,A
USGS,103366097,2009-11-12,1.26,A
USGS,103366097,2009-11-13,1.2,A
USGS,103366097,2009-11-14,1.11,A
USGS,103366097,2009-11-15,0.99,A
USGS,103366097,2009-11-16,1.03,A
USGS,103366097,2009-11-17,1.24,A
USGS,103366097,2009-11-18,1.19,A
USGS,103366097,2009-11-19,1.03,A
USGS,103366097,2009-11-20,1.43,A
USGS,103366097,2009-11-21,1.86,A
USGS,103366097,2009-11-22,1.61,A
USGS,103366097,2009-11-23,1.47,A
USGS,103366097,2009-11-24,1.35,A
USGS,103366097,2009-11-25,1.34,A
USGS,103366097,2009-11-26,1.32,A
USGS,103366097,2009-11-27,1.45,A
USGS,103366097,2009-11-28,1.55,A
USGS,103366097,2009-11-29,1.41,A
USGS,103366097,2009-11-30,1.36,A
USGS,103366097,2009-12-01,1.34,A
USGS,103366097,2009-12-02,1.29,A
USGS,103366097,2009-12-03,1.18,A
USGS,103366097,2009-12-04,1.1,A
USGS,103366097,2009-12-05,1.19,A
USGS,103366097,2009-12-06,1.06,A
USGS,103366097,2009-12-07,2.17,A
USGS,103366097,2009-12-08,2.31,A
USGS,103366097,2009-12-09,2.02,A
USGS,103366097,2009-12-10,2,A e
USGS,103366097,2009-12-11,2.03,A e
USGS,103366097,2009-12-12,1.97,A e
USGS,103366097,2009-12-13,1.94,A e
USGS,103366097,2009-12-14,1.94,A e
USGS,103366097,2009-12-15,1.94,A e
USGS,103366097,2009-12-16,1.97,A e
USGS,103366097,2009-12-17,1.97,A e
USGS,103366097,2009-12-18,2,A e
USGS,103366097,2009-12-19,1.97,A e
USGS,103366097,2009-12-20,2,A e
USGS,103366097,2009-12-21,2.03,A e
USGS,103366097,2009-12-22,2.03,A e
USGS,103366097,2009-12-23,2.06,A e
USGS,103366097,2009-12-24,2.06,A e
USGS,103366097,2009-12-25,2.03,A e
USGS,103366097,2009-12-26,2.03,A e
USGS,103366097,2009-12-27,2.03,A e
USGS,103366097,2009-12-28,2.06,A e
USGS,103366097,2009-12-29,2.06,A e
USGS,103366097,2009-12-30,2.09,A e
USGS,103366097,2009-12-31,2.06,A e
USGS,103366097,2010-01-01,2.06,A e
