response_var,scenario,iteration,predictor,coefficient,lambda
DOC,elastic_net_family_balanced,27,forest_cover,0,0.09858993999803617
DOC,elastic_net_family_balanced,27,omws,0.1771390327938609,0.09858993999803617
DOC,elastic_net_family_balanced,28,post_fire_year,-0.11979084528356337,0.14443952380394437
DOC,elastic_net_family_balanced,28,burn_percent_fire_year,0,0.14443952380394437
DOC,elastic_net_family_balanced,28,burn_sev_high,0,0.14443952380394437
DOC,elastic_net_family_balanced,28,Area_watershed_km,0,0.14443952380394437
DOC,elastic_net_family_balanced,28,runoffws,0.0036827919015888235,0.14443952380394437
DOC,elastic_net_family_balanced,28,forest_cover,0,0.14443952380394437
DOC,elastic_net_family_balanced,28,omws,0.15923771596508035,0.14443952380394437
DOC,elastic_net_family_balanced,29,post_fire_year,-0.02638486163658445,0.033413795902900126
DOC,elastic_net_family_balanced,29,burn_percent_fire_year,0.0012859951523609256,0.033413795902900126
DOC,elastic_net_family_balanced,29,burn_sev_high,0.019209455899352613,0.033413795902900126
DOC,elastic_net_family_balanced,29,Area_watershed_km,0,0.033413795902900126
DOC,elastic_net_family_balanced,29,runoffws,0.0786428168461999,0.033413795902900126
DOC,elastic_net_family_balanced,29,forest_cover,0,0.033413795902900126
DOC,elastic_net_family_balanced,29,omws,0.11060387435224335,0.033413795902900126
DOC,elastic_net_family_balanced,30,post_fire_year,0,0.21040904360828674
DOC,elastic_net_family_balanced,30,burn_percent_fire_year,0,0.21040904360828674
DOC,elastic_net_family_balanced,30,burn_sev_high,0,0.21040904360828674
DOC,elastic_net_family_balanced,30,Area_watershed_km,0,0.21040904360828674
DOC,elastic_net_family_balanced,30,runoffws,0.0380927453757532,0.21040904360828674
DOC,elastic_net_family_balanced,30,forest_cover,0,0.21040904360828674
DOC,elastic_net_family_balanced,30,omws,0.096194857621771,0.21040904360828674
DOC,elastic_net_family_balanced,31,post_fire_year,0,0.022911466852584404
DOC,elastic_net_family_balanced,31,burn_percent_fire_year,0,0.022911466852584404
DOC,elastic_net_family_balanced,31,burn_sev_high,0,0.022911466852584404
DOC,elastic_net_family_balanced,31,Area_watershed_km,0.06309022551374788,0.022911466852584404
DOC,elastic_net_family_balanced,31,runoffws,0.042235273657401456,0.022911466852584404
DOC,elastic_net_family_balanced,31,forest_cover,0.0037453507594512555,0.022911466852584404
DOC,elastic_net_family_balanced,31,omws,0.13204984675636022,0.022911466852584404
DOC,elastic_net_family_balanced,32,post_fire_year,0,0.07162774259092006
DOC,elastic_net_family_balanced,32,burn_percent_fire_year,0,0.07162774259092006
DOC,elastic_net_family_balanced,32,burn_sev_high,0,0.07162774259092006
DOC,elastic_net_family_balanced,32,Area_watershed_km,0.052349312968341784,0.07162774259092006
DOC,elastic_net_family_balanced,32,runoffws,0.06029227755069281,0.07162774259092006
DOC,elastic_net_family_balanced,32,forest_cover,0,0.07162774259092006
DOC,elastic_net_family_balanced,32,omws,0.17633488622452767,0.07162774259092006
DOC,elastic_net_family_balanced,33,post_fire_year,-0.013854305556049046,0.0038840256437170043
DOC,elastic_net_family_balanced,33,burn_percent_fire_year,0.22604046734936573,0.0038840256437170043
DOC,elastic_net_family_balanced,33,burn_sev_high,-0.20345203689323133,0.0038840256437170043
DOC,elastic_net_family_balanced,33,Area_watershed_km,0.020723620859651955,0.0038840256437170043
DOC,elastic_net_family_balanced,33,runoffws,0.020233046294814403,0.0038840256437170043
DOC,elastic_net_family_balanced,33,forest_cover,-0.07002889253466998,0.0038840256437170043
DOC,elastic_net_family_balanced,33,omws,0.15229372291150925,0.0038840256437170043
DOC,elastic_net_family_balanced,34,post_fire_year,0,0.2059592778499679
DOC,elastic_net_family_balanced,34,burn_percent_fire_year,0,0.2059592778499679
DOC,elastic_net_family_balanced,34,burn_sev_high,0,0.2059592778499679
DOC,elastic_net_family_balanced,34,Area_watershed_km,0,0.2059592778499679
DOC,elastic_net_family_balanced,34,runoffws,0,0.2059592778499679
DOC,elastic_net_family_balanced,34,forest_cover,0,0.2059592778499679
DOC,elastic_net_family_balanced,34,omws,0.15993713232201795,0.2059592778499679
DOC,elastic_net_family_balanced,35,post_fire_year,-0.01627432873162264,0.0752511153136216
DOC,elastic_net_family_balanced,35,burn_percent_fire_year,0,0.0752511153136216
DOC,elastic_net_family_balanced,35,burn_sev_high,0,0.0752511153136216
DOC,elastic_net_family_balanced,35,Area_watershed_km,0.010900040834970677,0.0752511153136216
DOC,elastic_net_family_balanced,35,runoffws,0.035069411067748704,0.0752511153136216
DOC,elastic_net_family_balanced,35,forest_cover,-0.0509479615147598,0.0752511153136216
DOC,elastic_net_family_balanced,35,omws,0.12571890820650933,0.0752511153136216
DOC,elastic_net_family_balanced,36,post_fire_year,-0.059519967581837994,0.03814870011839529
DOC,elastic_net_family_balanced,36,burn_percent_fire_year,0.03143278852055208,0.03814870011839529
DOC,elastic_net_family_balanced,36,burn_sev_high,0,0.03814870011839529
DOC,elastic_net_family_balanced,36,Area_watershed_km,0.003670751839018694,0.03814870011839529
DOC,elastic_net_family_balanced,36,runoffws,0.0298798600704549,0.03814870011839529
DOC,elastic_net_family_balanced,36,forest_cover,-0.030111277247177392,0.03814870011839529
DOC,elastic_net_family_balanced,36,omws,0.14314242065608537,0.03814870011839529
DOC,elastic_net_family_balanced,37,post_fire_year,0,0.1701584291257751
DOC,elastic_net_family_balanced,37,burn_percent_fire_year,0,0.1701584291257751
DOC,elastic_net_family_balanced,37,burn_sev_high,0,0.1701584291257751
DOC,elastic_net_family_balanced,37,Area_watershed_km,0.040170087191449926,0.1701584291257751
DOC,elastic_net_family_balanced,37,runoffws,0.07295986114592001,0.1701584291257751
DOC,elastic_net_family_balanced,37,forest_cover,0,0.1701584291257751
DOC,elastic_net_family_balanced,37,omws,0.11506520763901792,0.1701584291257751
DOC,elastic_net_family_balanced,38,post_fire_year,0,0.07260054631412415
DOC,elastic_net_family_balanced,38,burn_percent_fire_year,0,0.07260054631412415
DOC,elastic_net_family_balanced,38,burn_sev_high,0,0.07260054631412415
DOC,elastic_net_family_balanced,38,Area_watershed_km,0,0.07260054631412415
DOC,elastic_net_family_balanced,38,runoffws,0,0.07260054631412415
DOC,elastic_net_family_balanced,38,forest_cover,0.01915366987086929,0.07260054631412415
DOC,elastic_net_family_balanced,38,omws,0.16104728566160317,0.07260054631412415
DOC,elastic_net_family_balanced,39,post_fire_year,0,0.24049534737357162
DOC,elastic_net_family_balanced,39,burn_percent_fire_year,0,0.24049534737357162
DOC,elastic_net_family_balanced,39,burn_sev_high,0,0.24049534737357162
DOC,elastic_net_family_balanced,39,Area_watershed_km,0,0.24049534737357162
DOC,elastic_net_family_balanced,39,runoffws,0,0.24049534737357162
DOC,elastic_net_family_balanced,39,forest_cover,0,0.24049534737357162
DOC,elastic_net_family_balanced,39,omws,0.16835023133186558,0.24049534737357162
DOC,elastic_net_family_balanced,40,post_fire_year,0,0.05459280236979958
DOC,elastic_net_family_balanced,40,burn_percent_fire_year,0,0.05459280236979958
DOC,elastic_net_family_balanced,40,burn_sev_high,0,0.05459280236979958
DOC,elastic_net_family_balanced,40,Area_watershed_km,0.05200276063788377,0.05459280236979958
DOC,elastic_net_family_balanced,40,runoffws,0.05483084738754585,0.05459280236979958
DOC,elastic_net_family_balanced,40,forest_cover,0,0.05459280236979958
DOC,elastic_net_family_balanced,40,omws,0.15321216973772367,0.05459280236979958
DOC,elastic_net_family_balanced,41,post_fire_year,0,0.12362897980288239
DOC,elastic_net_family_balanced,41,burn_percent_fire_year,0,0.12362897980288239
DOC,elastic_net_family_balanced,41,burn_sev_high,-1.8673246534562822e-4,0.12362897980288239
DOC,elastic_net_family_balanced,41,Area_watershed_km,0,0.12362897980288239
DOC,elastic_net_family_balanced,41,runoffws,0.08632854443579681,0.12362897980288239
DOC,elastic_net_family_balanced,41,forest_cover,0,0.12362897980288239
DOC,elastic_net_family_balanced,41,omws,0.12320277221420486,0.12362897980288239
DOC,elastic_net_family_balanced,42,post_fire_year,-0.00891076658826875,0.21996135898663988
DOC,elastic_net_family_balanced,42,burn_percent_fire_year,0,0.21996135898663988
DOC,elastic_net_family_balanced,42,burn_sev_high,0,0.21996135898663988
DOC,elastic_net_family_balanced,42,Area_watershed_km,0,0.21996135898663988
DOC,elastic_net_family_balanced,42,runoffws,0.017992934563235637,0.21996135898663988
DOC,elastic_net_family_balanced,42,forest_cover,0,0.21996135898663988
DOC,elastic_net_family_balanced,42,omws,0.13612623785625444,0.21996135898663988
DOC,elastic_net_family_balanced,43,post_fire_year,0.019715603386351595,0.015485983319118725
DOC,elastic_net_family_balanced,43,burn_percent_fire_year,0,0.015485983319118725
DOC,elastic_net_family_balanced,43,burn_sev_high,-0.01824693472663488,0.015485983319118725
DOC,elastic_net_family_balanced,43,Area_watershed_km,0,0.015485983319118725
DOC,elastic_net_family_balanced,43,runoffws,0.1665679935272083,0.015485983319118725
DOC,elastic_net_family_balanced,43,forest_cover,0.11345301039735493,0.015485983319118725
DOC,elastic_net_family_balanced,43,omws,0.09410334055572007,0.015485983319118725
DOC,elastic_net_family_balanced,44,post_fire_year,-0.053758798892593385,0.04702477173155263
DOC,elastic_net_family_balanced,44,burn_percent_fire_year,0,0.04702477173155263
DOC,elastic_net_family_balanced,44,burn_sev_high,0,0.04702477173155263
DOC,elastic_net_family_balanced,44,Area_watershed_km,0.007413174293422897,0.04702477173155263
DOC,elastic_net_family_balanced,44,runoffws,0.06476451111380715,0.04702477173155263
DOC,elastic_net_family_balanced,44,forest_cover,-0.05851443758552203,0.04702477173155263
DOC,elastic_net_family_balanced,44,omws,0.13578835142171564,0.04702477173155263
DOC,elastic_net_family_balanced,45,post_fire_year,0,0.22088736895782582
DOC,elastic_net_family_balanced,45,burn_percent_fire_year,0,0.22088736895782582
DOC,elastic_net_family_balanced,45,burn_sev_high,0,0.22088736895782582
DOC,elastic_net_family_balanced,45,Area_watershed_km,0,0.22088736895782582
DOC,elastic_net_family_balanced,45,runoffws,0,0.22088736895782582
DOC,elastic_net_family_balanced,45,forest_cover,0,0.22088736895782582
DOC,elastic_net_family_balanced,45,omws,0.10847823813432166,0.22088736895782582
DOC,elastic_net_family_balanced,46,post_fire_year,0,0.25661005481448357
DOC,elastic_net_family_balanced,46,burn_percent_fire_year,0,0.25661005481448357
DOC,elastic_net_family_balanced,46,burn_sev_high,0,0.25661005481448357
DOC,elastic_net_family_balanced,46,Area_watershed_km,0,0.25661005481448357
DOC,elastic_net_family_balanced,46,runoffws,0,0.25661005481448357
DOC,elastic_net_family_balanced,46,forest_cover,0,0.25661005481448357
DOC,elastic_net_family_balanced,46,omws,0.16017295569871906,0.25661005481448357
DOC,elastic_net_family_balanced,47,post_fire_year,0,0.24406822758810032
DOC,elastic_net_family_balanced,47,burn_percent_fire_year,0,0.24406822758810032
DOC,elastic_net_family_balanced,47,burn_sev_high,0,0.24406822758810032
DOC,elastic_net_family_balanced,47,Area_watershed_km,0,0.24406822758810032
DOC,elastic_net_family_balanced,47,runoffws,0,0.24406822758810032
DOC,elastic_net_family_balanced,47,forest_cover,0,0.24406822758810032
DOC,elastic_net_family_balanced,47,omws,0.13702788015785086,0.24406822758810032
DOC,elastic_net_family_balanced,48,post_fire_year,0,0.2599277692433029
DOC,elastic_net_family_balanced,48,burn_percent_fire_year,0,0.2599277692433029
DOC,elastic_net_family_balanced,48,burn_sev_high,0,0.2599277692433029
DOC,elastic_net_family_balanced,48,Area_watershed_km,0,0.2599277692433029
DOC,elastic_net_family_balanced,48,runoffws,7.532987352838198e-4,0.2599277692433029
DOC,elastic_net_family_balanced,48,forest_cover,0,0.2599277692433029
DOC,elastic_net_family_balanced,48,omws,0.10847381492725598,0.2599277692433029
DOC,elastic_net_family_balanced,49,post_fire_year,0,0.078769208252724085
DOC,elastic_net_family_balanced,49,burn_percent_fire_year,0,0.078769208252724085
DOC,elastic_net_family_balanced,49,burn_sev_high,-0.010295217422693067,0.078769208252724085
DOC,elastic_net_family_balanced,49,Area_watershed_km,0,0.078769208252724085
DOC,elastic_net_family_balanced,49,runoffws,0.041813599704342494,0.078769208252724085
DOC,elastic_net_family_balanced,49,forest_cover,0.030644830132359194,0.078769208252724085
DOC,elastic_net_family_balanced,49,omws,0.23123693640549006,0.078769208252724085
DOC,elastic_net_family_balanced,50,post_fire_year,0,0.15208832849565387
DOC,elastic_net_family_balanced,50,burn_percent_fire_year,0,0.15208832849565387
DOC,elastic_net_family_balanced,50,burn_sev_high,-0.010050947465880764,0.15208832849565387
DOC,elastic_net_family_balanced,50,Area_watershed_km,0,0.15208832849565387
DOC,elastic_net_family_balanced,50,runoffws,0.04597314862191982,0.15208832849565387
DOC,elastic_net_family_balanced,50,forest_cover,0,0.15208832849565387
DOC,elastic_net_family_balanced,50,omws,0.13985772214547312,0.15208832849565387
DOC,elastic_net_family_balanced,51,post_fire_year,0,0.2138712743283069
DOC,elastic_net_family_balanced,51,burn_percent_fire_year,0,0.2138712743283069
DOC,elastic_net_family_balanced,51,burn_sev_high,0,0.2138712743283069
DOC,elastic_net_family_balanced,51,Area_watershed_km,0,0.2138712743283069
DOC,elastic_net_family_balanced,51,runoffws,0,0.2138712743283069
DOC,elastic_net_family_balanced,51,forest_cover,0,0.2138712743283069
DOC,elastic_net_family_balanced,51,omws,0.14886099125286337,0.2138712743283069
DOC,elastic_net_family_balanced,52,post_fire_year,0,0.504570435821876
DOC,elastic_net_family_balanced,52,burn_percent_fire_year,0,0.504570435821876
DOC,elastic_net_family_balanced,52,burn_sev_high,0,0.504570435821876
DOC,elastic_net_family_balanced,52,Area_watershed_km,0,0.504570435821876
DOC,elastic_net_family_balanced,52,runoffws,0,0.504570435821876
DOC,elastic_net_family_balanced,52,forest_cover,0,0.504570435821876
DOC,elastic_net_family_balanced,52,omws,0.048649457633444776,0.504570435821876
DOC,elastic_net_family_balanced,53,post_fire_year,-0.0011637082172160152,0.11903817171665652
DOC,elastic_net_family_balanced,53,burn_percent_fire_year,0,0.11903817171665652
DOC,elastic_net_family_balanced,53,burn_sev_high,0,0.11903817171665652
DOC,elastic_net_family_balanced,53,Area_watershed_km,0,0.11903817171665652
DOC,elastic_net_family_balanced,53,runoffws,0.02413317710421586,0.11903817171665652
DOC,elastic_net_family_balanced,53,forest_cover,0.01912167202300903,0.11903817171665652
DOC,elastic_net_family_balanced,53,omws,0.20233310932576168,0.11903817171665652
DOC,elastic_net_family_balanced,54,post_fire_year,0,0.09059617388847062
DOC,elastic_net_family_balanced,54,burn_percent_fire_year,0,0.09059617388847062
DOC,elastic_net_family_balanced,54,burn_sev_high,0,0.09059617388847062
DOC,elastic_net_family_balanced,54,Area_watershed_km,0.04865764552272962,0.09059617388847062
DOC,elastic_net_family_balanced,54,runoffws,0.12678311516165972,0.09059617388847062
DOC,elastic_net_family_balanced,54,forest_cover,0,0.09059617388847062
DOC,elastic_net_family_balanced,54,omws,0.10644442713119692,0.09059617388847062
DOC,elastic_net_family_balanced,55,post_fire_year,0,0.12434175031921309
DOC,elastic_net_family_balanced,55,burn_percent_fire_year,0,0.12434175031921309
DOC,elastic_net_family_balanced,55,burn_sev_high,0,0.12434175031921309
DOC,elastic_net_family_balanced,55,Area_watershed_km,0,0.12434175031921309
DOC,elastic_net_family_balanced,55,runoffws,0.030229686914076674,0.12434175031921309
DOC,elastic_net_family_balanced,55,forest_cover,0,0.12434175031921309
DOC,elastic_net_family_balanced,55,omws,0.12072556894062868,0.12434175031921309
DOC,elastic_net_family_balanced,56,post_fire_year,0,0.21545324034907695
DOC,elastic_net_family_balanced,56,burn_percent_fire_year,0,0.21545324034907695
DOC,elastic_net_family_balanced,56,burn_sev_high,0,0.21545324034907695
DOC,elastic_net_family_balanced,56,Area_watershed_km,0,0.21545324034907695
DOC,elastic_net_family_balanced,56,runoffws,0.05220006460240141,0.21545324034907695
DOC,elastic_net_family_balanced,56,forest_cover,0,0.21545324034907695
DOC,elastic_net_family_balanced,56,omws,0.11158993600483429,0.21545324034907695
DOC,elastic_net_family_balanced,57,post_fire_year,0,0.5833608231785721
DOC,elastic_net_family_balanced,57,burn_percent_fire_year,0,0.5833608231785721
DOC,elastic_net_family_balanced,57,burn_sev_high,0,0.5833608231785721
DOC,elastic_net_family_balanced,57,Area_watershed_km,0,0.5833608231785721
DOC,elastic_net_family_balanced,57,runoffws,0,0.5833608231785721
DOC,elastic_net_family_balanced,57,forest_cover,0,0.5833608231785721
DOC,elastic_net_family_balanced,57,omws,0,0.5833608231785721
DOC,elastic_net_family_balanced,58,post_fire_year,0,0.10042882021312852
DOC,elastic_net_family_balanced,58,burn_percent_fire_year,0,0.10042882021312852
DOC,elastic_net_family_balanced,58,burn_sev_high,0,0.10042882021312852
DOC,elastic_net_family_balanced,58,Area_watershed_km,0,0.10042882021312852
DOC,elastic_net_family_balanced,58,runoffws,0.06838676696025354,0.10042882021312852
DOC,elastic_net_family_balanced,58,forest_cover,-0.013882151677779349,0.10042882021312852
DOC,elastic_net_family_balanced,58,omws,0.1339355843228206,0.10042882021312852
DOC,elastic_net_family_balanced,59,post_fire_year,-3.459942224155839e-4,0.05900133961444238
DOC,elastic_net_family_balanced,59,burn_percent_fire_year,0,0.05900133961444238
DOC,elastic_net_family_balanced,59,burn_sev_high,-0.003013706781697994,0.05900133961444238
DOC,elastic_net_family_balanced,59,Area_watershed_km,0.024482597157623128,0.05900133961444238
DOC,elastic_net_family_balanced,59,runoffws,0,0.05900133961444238
DOC,elastic_net_family_balanced,59,forest_cover,0,0.05900133961444238
DOC,elastic_net_family_balanced,59,omws,0.17751982235811353,0.05900133961444238
DOC,elastic_net_family_balanced,60,post_fire_year,-0.05656983383333616,0.04344057449244884
DOC,elastic_net_family_balanced,60,burn_percent_fire_year,0,0.04344057449244884
DOC,elastic_net_family_balanced,60,burn_sev_high,-0.009113818656576886,0.04344057449244884
DOC,elastic_net_family_balanced,60,Area_watershed_km,0,0.04344057449244884
DOC,elastic_net_family_balanced,60,runoffws,0,0.04344057449244884
DOC,elastic_net_family_balanced,60,forest_cover,0.025634791489445828,0.04344057449244884
DOC,elastic_net_family_balanced,60,omws,0.20853789602584324,0.04344057449244884
DOC,elastic_net_family_balanced,61,post_fire_year,-0.10869743109739095,0.004148464222660304
DOC,elastic_net_family_balanced,61,burn_percent_fire_year,0.25820806951305675,0.004148464222660304
DOC,elastic_net_family_balanced,61,burn_sev_high,-0.28471733804137145,0.004148464222660304
DOC,elastic_net_family_balanced,61,Area_watershed_km,-1.825364507485213e-4,0.004148464222660304
DOC,elastic_net_family_balanced,61,runoffws,0,0.004148464222660304
DOC,elastic_net_family_balanced,61,forest_cover,-0.03320205674120917,0.004148464222660304
DOC,elastic_net_family_balanced,61,omws,0.17215006272233702,0.004148464222660304
DOC,elastic_net_family_balanced,62,post_fire_year,0,0.13138444046835895
DOC,elastic_net_family_balanced,62,burn_percent_fire_year,0,0.13138444046835895
DOC,elastic_net_family_balanced,62,burn_sev_high,0,0.13138444046835895
DOC,elastic_net_family_balanced,62,Area_watershed_km,0,0.13138444046835895
DOC,elastic_net_family_balanced,62,runoffws,0.050958230615575875,0.13138444046835895
DOC,elastic_net_family_balanced,62,forest_cover,0,0.13138444046835895
DOC,elastic_net_family_balanced,62,omws,0.11815939697407467,0.13138444046835895
DOC,elastic_net_family_balanced,63,post_fire_year,0,0.15871823036131288
DOC,elastic_net_family_balanced,63,burn_percent_fire_year,0.01239458267237897,0.15871823036131288
DOC,elastic_net_family_balanced,63,burn_sev_high,0,0.15871823036131288
DOC,elastic_net_family_balanced,63,Area_watershed_km,0,0.15871823036131288
DOC,elastic_net_family_balanced,63,runoffws,0.11333252481359085,0.15871823036131288
DOC,elastic_net_family_balanced,63,forest_cover,-0.016949169152339925,0.15871823036131288
DOC,elastic_net_family_balanced,63,omws,0.07267118591753806,0.15871823036131288
DOC,elastic_net_family_balanced,64,post_fire_year,0,0.07255296965551891
DOC,elastic_net_family_balanced,64,burn_percent_fire_year,0,0.07255296965551891
DOC,elastic_net_family_balanced,64,burn_sev_high,0,0.07255296965551891
DOC,elastic_net_family_balanced,64,Area_watershed_km,0,0.07255296965551891
DOC,elastic_net_family_balanced,64,runoffws,0.030172912581494696,0.07255296965551891
DOC,elastic_net_family_balanced,64,forest_cover,0,0.07255296965551891
DOC,elastic_net_family_balanced,64,omws,0.18908321042707524,0.07255296965551891
DOC,elastic_net_family_balanced,65,post_fire_year,0,0.1378542820771205
DOC,elastic_net_family_balanced,65,burn_percent_fire_year,0,0.1378542820771205
DOC,elastic_net_family_balanced,65,burn_sev_high,0,0.1378542820771205
DOC,elastic_net_family_balanced,65,Area_watershed_km,0,0.1378542820771205
DOC,elastic_net_family_balanced,65,runoffws,0.028686883432841686,0.1378542820771205
DOC,elastic_net_family_balanced,65,forest_cover,0.012664901598634155,0.1378542820771205
DOC,elastic_net_family_balanced,65,omws,0.15145831004863533,0.1378542820771205
DOC,elastic_net_family_balanced,66,post_fire_year,0,0.049007682669215076
DOC,elastic_net_family_balanced,66,burn_percent_fire_year,0,0.049007682669215076
DOC,elastic_net_family_balanced,66,burn_sev_high,0,0.049007682669215076
DOC,elastic_net_family_balanced,66,Area_watershed_km,0.053832738241840976,0.049007682669215076
DOC,elastic_net_family_balanced,66,runoffws,0.056528129788711044,0.049007682669215076
DOC,elastic_net_family_balanced,66,forest_cover,0.0033035842405955,0.049007682669215076
DOC,elastic_net_family_balanced,66,omws,0.1642979109830059,0.049007682669215076
DOC,elastic_net_family_balanced,67,post_fire_year,0,0.07075731305473562
DOC,elastic_net_family_balanced,67,burn_percent_fire_year,0,0.07075731305473562
DOC,elastic_net_family_balanced,67,burn_sev_high,0,0.07075731305473562
DOC,elastic_net_family_balanced,67,Area_watershed_km,0.0287377964576267,0.07075731305473562
DOC,elastic_net_family_balanced,67,runoffws,0.10392455893685032,0.07075731305473562
DOC,elastic_net_family_balanced,67,forest_cover,0,0.07075731305473562
DOC,elastic_net_family_balanced,67,omws,0.10916775709509623,0.07075731305473562
DOC,elastic_net_family_balanced,68,post_fire_year,0,0.1979190526948375
DOC,elastic_net_family_balanced,68,burn_percent_fire_year,0,0.1979190526948375
DOC,elastic_net_family_balanced,68,burn_sev_high,-0.0033025511583726517,0.1979190526948375
DOC,elastic_net_family_balanced,68,Area_watershed_km,0,0.1979190526948375
DOC,elastic_net_family_balanced,68,runoffws,0.010573495586288912,0.1979190526948375
DOC,elastic_net_family_balanced,68,forest_cover,0,0.1979190526948375
DOC,elastic_net_family_balanced,68,omws,0.15463093523240423,0.1979190526948375
DOC,elastic_net_family_balanced,69,post_fire_year,0,0.11663937511950404
DOC,elastic_net_family_balanced,69,burn_percent_fire_year,0,0.11663937511950404
DOC,elastic_net_family_balanced,69,burn_sev_high,0,0.11663937511950404
DOC,elastic_net_family_balanced,69,Area_watershed_km,0,0.11663937511950404
DOC,elastic_net_family_balanced,69,runoffws,0.07205674193835092,0.11663937511950404
DOC,elastic_net_family_balanced,69,forest_cover,0,0.11663937511950404
DOC,elastic_net_family_balanced,69,omws,0.09986447536074304,0.11663937511950404
DOC,elastic_net_family_balanced,70,post_fire_year,-0.13404479069438663,0.0015907451822213582
DOC,elastic_net_family_balanced,70,burn_percent_fire_year,0.5394945482619321,0.0015907451822213582
DOC,elastic_net_family_balanced,70,burn_sev_high,-0.5702262865966893,0.0015907451822213582
DOC,elastic_net_family_balanced,70,Area_watershed_km,0.05438162786294289,0.0015907451822213582
DOC,elastic_net_family_balanced,70,runoffws,-0.10850462019156357,0.0015907451822213582
DOC,elastic_net_family_balanced,70,forest_cover,-0.09422926156668644,0.0015907451822213582
DOC,elastic_net_family_balanced,70,omws,0.34705709609544344,0.0015907451822213582
DOC,elastic_net_family_balanced,71,post_fire_year,0,0.3136794425235797
DOC,elastic_net_family_balanced,71,burn_percent_fire_year,0,0.3136794425235797
DOC,elastic_net_family_balanced,71,burn_sev_high,0,0.3136794425235797
DOC,elastic_net_family_balanced,71,Area_watershed_km,0,0.3136794425235797
DOC,elastic_net_family_balanced,71,runoffws,0,0.3136794425235797
DOC,elastic_net_family_balanced,71,forest_cover,0,0.3136794425235797
DOC,elastic_net_family_balanced,71,omws,0.1338149875931644,0.3136794425235797
DOC,elastic_net_family_balanced,72,post_fire_year,-0.026130973847906646,0.03125573734533989
DOC,elastic_net_family_balanced,72,burn_percent_fire_year,0,0.03125573734533989
DOC,elastic_net_family_balanced,72,burn_sev_high,-0.010841930129752387,0.03125573734533989
DOC,elastic_net_family_balanced,72,Area_watershed_km,0,0.03125573734533989
DOC,elastic_net_family_balanced,72,runoffws,0.04304070155060624,0.03125573734533989
DOC,elastic_net_family_balanced,72,forest_cover,0.019233326950843416,0.03125573734533989
DOC,elastic_net_family_balanced,72,omws,0.16163975275496278,0.03125573734533989
DOC,elastic_net_family_balanced,73,post_fire_year,0,0.10007182762414074
DOC,elastic_net_family_balanced,73,burn_percent_fire_year,0.02273233420374677,0.10007182762414074
DOC,elastic_net_family_balanced,73,burn_sev_high,0.010517625901371978,0.10007182762414074
DOC,elastic_net_family_balanced,73,Area_watershed_km,0,0.10007182762414074
DOC,elastic_net_family_balanced,73,runoffws,0.019618862111861857,0.10007182762414074
DOC,elastic_net_family_balanced,73,forest_cover,-0.05296210013946776,0.10007182762414074
DOC,elastic_net_family_balanced,73,omws,0.03286667813121104,0.10007182762414074
DOC,elastic_net_family_balanced,74,post_fire_year,0,0.038489655855146306
DOC,elastic_net_family_balanced,74,burn_percent_fire_year,0,0.038489655855146306
DOC,elastic_net_family_balanced,74,burn_sev_high,0,0.038489655855146306
DOC,elastic_net_family_balanced,74,Area_watershed_km,0.0704394177257934,0.038489655855146306
DOC,elastic_net_family_balanced,74,runoffws,0.07328802394562642,0.038489655855146306
DOC,elastic_net_family_balanced,74,forest_cover,0,0.038489655855146306
DOC,elastic_net_family_balanced,74,omws,0.21355061561106073,0.038489655855146306
DOC,elastic_net_family_balanced,75,post_fire_year,-0.023824159533647873,0.0025564078777070166
DOC,elastic_net_family_balanced,75,burn_percent_fire_year,0.17221192960414544,0.0025564078777070166
DOC,elastic_net_family_balanced,75,burn_sev_high,-0.18358726178663157,0.0025564078777070166
DOC,elastic_net_family_balanced,75,Area_watershed_km,0.02936719911144093,0.0025564078777070166
DOC,elastic_net_family_balanced,75,runoffws,0.11387138280046911,0.0025564078777070166
DOC,elastic_net_family_balanced,75,forest_cover,0.08217582953464148,0.0025564078777070166
DOC,elastic_net_family_balanced,75,omws,0.09353503452358036,0.0025564078777070166
DOC,elastic_net_family_balanced,76,post_fire_year,0,0.2455027917851631
DOC,elastic_net_family_balanced,76,burn_percent_fire_year,0,0.2455027917851631
DOC,elastic_net_family_balanced,76,burn_sev_high,0,0.2455027917851631
DOC,elastic_net_family_balanced,76,Area_watershed_km,0,0.2455027917851631
DOC,elastic_net_family_balanced,76,runoffws,0.01432651331099104,0.2455027917851631
DOC,elastic_net_family_balanced,76,forest_cover,0,0.2455027917851631
DOC,elastic_net_family_balanced,76,omws,0.13461612345920285,0.2455027917851631
DOC,elastic_net_family_balanced,77,post_fire_year,0,0.05336009267087623
DOC,elastic_net_family_balanced,77,burn_percent_fire_year,0,0.05336009267087623
DOC,elastic_net_family_balanced,77,burn_sev_high,0,0.05336009267087623
DOC,elastic_net_family_balanced,77,Area_watershed_km,0.049898386928184546,0.05336009267087623
DOC,elastic_net_family_balanced,77,runoffws,0.05309463634758735,0.05336009267087623
DOC,elastic_net_family_balanced,77,forest_cover,0,0.05336009267087623
DOC,elastic_net_family_balanced,77,omws,0.14716769456043885,0.05336009267087623
DOC,elastic_net_family_balanced,78,post_fire_year,-0.011037802733305166,0.011548356252511077
DOC,elastic_net_family_balanced,78,burn_percent_fire_year,0.020055822348955327,0.011548356252511077
