agency_cd,site_no,Date,X_00060_00003,X_00060_00003_cd
USGS,01064300,1998-05-31,20,A
USGS,01064300,1998-06-01,23,A
USGS,01064300,1998-06-02,20,A
USGS,01064300,1998-06-03,21,A
USGS,01064300,1998-06-04,20,A
USGS,01064300,1998-06-05,19,A
USGS,01064300,1998-06-06,18,A
USGS,01064300,1998-06-07,19,A
USGS,01064300,1998-06-08,21,A
USGS,01064300,1998-06-09,21,A
USGS,01064300,1998-06-10,21,A
USGS,01064300,1998-06-11,19,A
USGS,01064300,1998-06-12,19,A
USGS,01064300,1998-06-13,570,A
USGS,01064300,1998-06-14,1070,A
USGS,01064300,1998-06-15,346,A
USGS,01064300,1998-06-16,718,A
USGS,01064300,1998-06-17,162,A
USGS,01064300,1998-06-18,79,A
USGS,01064300,1998-06-19,59,A
USGS,01064300,1998-06-20,48,A
USGS,01064300,1998-06-21,41,A
USGS,01064300,1998-06-22,36,A
USGS,01064300,1998-06-23,33,A
USGS,01064300,1998-06-24,31,A
USGS,01064300,1998-06-25,29,A
USGS,01064300,1998-06-26,27,A
USGS,01064300,1998-06-27,90,A
USGS,01064300,1998-06-28,48,A
USGS,01064300,1998-06-29,35,A
USGS,01064300,1998-06-30,31,A
USGS,01064300,1998-07-01,89,A
USGS,01064300,1998-07-02,56,A
USGS,01064300,1998-07-03,39,A
USGS,01064300,1998-07-04,34,A
USGS,01064300,1998-07-05,72,A
USGS,01064300,1998-07-06,45,A
USGS,01064300,1998-07-07,35,A
USGS,01064300,1998-07-08,32,A
USGS,01064300,1998-07-09,29,A
USGS,01064300,1998-07-10,32,A
USGS,01064300,1998-07-11,154,A
USGS,01064300,1998-07-12,71,A
USGS,01064300,1998-07-13,48,A
USGS,01064300,1998-07-14,38,A
USGS,01064300,1998-07-15,33,A
USGS,01064300,1998-07-16,30,A
USGS,01064300,1998-07-17,28,A
USGS,01064300,1998-07-18,27,A
USGS,01064300,1998-07-19,24,A
USGS,01064300,1998-07-20,25,A
USGS,01064300,1998-07-21,23,A
USGS,01064300,1998-07-22,22,A
USGS,01064300,1998-07-23,22,A
USGS,01064300,1998-07-24,22,A
USGS,01064300,1998-07-25,20,A
USGS,01064300,1998-07-26,19,A
USGS,01064300,1998-07-27,18,A
USGS,01064300,1998-07-28,17,A
USGS,01064300,1998-07-29,18,A
USGS,01064300,1998-07-30,17,A
USGS,01064300,1998-07-31,16,A
USGS,01064300,1998-08-01,15,A
USGS,01064300,1998-08-02,15,A
USGS,01064300,1998-08-03,15,A
USGS,01064300,1998-08-04,15,A
USGS,01064300,1998-08-05,14,A
USGS,01064300,1998-08-06,14,A
USGS,01064300,1998-08-07,14,A
USGS,01064300,1998-08-08,14,A
USGS,01064300,1998-08-09,13,A
USGS,01064300,1998-08-10,15,A
USGS,01064300,1998-08-11,25,A
USGS,01064300,1998-08-12,32,A
USGS,01064300,1998-08-13,19,A
USGS,01064300,1998-08-14,16,A
USGS,01064300,1998-08-15,15,A
USGS,01064300,1998-08-16,15,A
USGS,01064300,1998-08-17,15,A
USGS,01064300,1998-08-18,14,A
USGS,01064300,1998-08-19,13,A
USGS,01064300,1998-08-20,13,A
USGS,01064300,1998-08-21,13,A
USGS,01064300,1998-08-22,13,A
USGS,01064300,1998-08-23,12,A
USGS,01064300,1998-08-24,17,A
USGS,01064300,1998-08-25,18,A
USGS,01064300,1998-08-26,15,A
USGS,01064300,1998-08-27,13,A
USGS,01064300,1998-08-28,13,A
USGS,01064300,1998-08-29,13,A
USGS,01064300,1998-08-30,13,A
USGS,01064300,1998-08-31,12,A
USGS,01064300,1998-09-01,11,A
USGS,01064300,1998-09-02,14,A
USGS,01064300,1998-09-03,19,A
USGS,01064300,1998-09-04,14,A
USGS,01064300,1998-09-05,13,A
USGS,01064300,1998-09-06,12,A
USGS,01064300,1998-09-07,13,A
USGS,01064300,1998-09-08,15,A
USGS,01064300,1998-09-09,15,A
USGS,01064300,1998-09-10,18,A
USGS,01064300,1998-09-11,15,A
USGS,01064300,1998-09-12,14,A
USGS,01064300,1998-09-13,13,A
USGS,01064300,1998-09-14,13,A
USGS,01064300,1998-09-15,13,A
USGS,01064300,1998-09-16,16,A
USGS,01064300,1998-09-17,13,A
USGS,01064300,1998-09-18,13,A
USGS,01064300,1998-09-19,12,A
USGS,01064300,1998-09-20,12,A
USGS,01064300,1998-09-21,12,A
USGS,01064300,1998-09-22,12,A
USGS,01064300,1998-09-23,12,A
USGS,01064300,1998-09-24,11,A
USGS,01064300,1998-09-25,11,A
USGS,01064300,1998-09-26,10,A
USGS,01064300,1998-09-27,17,A
USGS,01064300,1998-09-28,17,A
USGS,01064300,1998-09-29,13,A
USGS,01064300,1998-09-30,13,A
USGS,01064300,1998-10-01,17,A
USGS,01064300,1998-10-02,16,A
USGS,01064300,1998-10-03,13,A
USGS,01064300,1998-10-04,12,A
USGS,01064300,1998-10-05,12,A
USGS,01064300,1998-10-06,11,A
USGS,01064300,1998-10-07,11,A
USGS,01064300,1998-10-08,12,A
USGS,01064300,1998-10-09,14,A
USGS,01064300,1998-10-10,89,A
USGS,01064300,1998-10-11,135,A
USGS,01064300,1998-10-12,49,A
USGS,01064300,1998-10-13,34,A
USGS,01064300,1998-10-14,61,A
USGS,01064300,1998-10-15,67,A
USGS,01064300,1998-10-16,39,A
USGS,01064300,1998-10-17,31,A
USGS,01064300,1998-10-18,28,A
USGS,01064300,1998-10-19,25,A
USGS,01064300,1998-10-20,23,A
USGS,01064300,1998-10-21,21,A
USGS,01064300,1998-10-22,20,A
USGS,01064300,1998-10-23,19,A
USGS,01064300,1998-10-24,19,A
USGS,01064300,1998-10-25,18,A
USGS,01064300,1998-10-26,17,A
USGS,01064300,1998-10-27,16,A
USGS,01064300,1998-10-28,21,A
USGS,01064300,1998-10-29,30,A
USGS,01064300,1998-10-30,22,A
USGS,01064300,1998-10-31,20,A
USGS,01064300,1998-11-01,18,A
USGS,01064300,1998-11-02,18,A
USGS,01064300,1998-11-03,17,A
USGS,01064300,1998-11-04,16,A
USGS,01064300,1998-11-05,15,A
USGS,01064300,1998-11-06,15,A
USGS,01064300,1998-11-07,15,A
USGS,01064300,1998-11-08,15,A
USGS,01064300,1998-11-09,14,A
USGS,01064300,1998-11-10,14,A
USGS,01064300,1998-11-11,43,A
USGS,01064300,1998-11-12,27,A
USGS,01064300,1998-11-13,22,A
USGS,01064300,1998-11-14,19,A
USGS,01064300,1998-11-15,26,A
USGS,01064300,1998-11-16,22,A
USGS,01064300,1998-11-17,19,A
USGS,01064300,1998-11-18,17,A
USGS,01064300,1998-11-19,17,A
USGS,01064300,1998-11-20,19,A
USGS,01064300,1998-11-21,20,A
USGS,01064300,1998-11-22,17,A
USGS,01064300,1998-11-23,17,A
USGS,01064300,1998-11-24,20,A
USGS,01064300,1998-11-25,18,A
USGS,01064300,1998-11-26,21,A
USGS,01064300,1998-11-27,24,A
USGS,01064300,1998-11-28,19,A
USGS,01064300,1998-11-29,17,A
USGS,01064300,1998-11-30,18,A
