Study_ID,DOI,Design_Control_Burn_Pre_Post,latitude,longitude,Area_watershed,Area_unit,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-03,Burn,0,Individual,28.483,mg_C_L,,,0.053928702,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-03,Burn,0,Individual,,mg_C_L,,,0.200676567,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,49.693,mg_C_L,,,0,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,74.221,mg_C_L,,,0.007413376,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,75.914,mg_C_L,,,0,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,69.533,mg_C_L,,,0.00777333,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,38.409,mg_C_L,,,0.005372702,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,51.809,mg_C_L,,,0.027387332,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,44.305,mg_C_L,,,0.102806841,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,43.371,mg_C_L,,,0.11104517,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,29.465,mg_C_L,,,0.145976134,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,25.754,mg_C_L,,,0.178009257,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,37.087,mg_C_L,,,0.226601673,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,28.287,mg_C_L,,,0.073440461,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,32.035,mg_C_L,,,0.007431584,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,42.735,mg_C_L,,,0.00277739,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,35.702,mg_C_L,,,0.004731227,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,28.876,mg_C_L,,,0.006991795,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,,mg_C_L,,,0.001133085,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,32.943,mg_C_L,,,0.235166342,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,19.527,mg_C_L,,,0.212952826,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,40.098,mg_C_L,,,0.037176126,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,47.148,mg_C_L,,,0,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,76.374,mg_C_L,,,0.036922617,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,95.486,mg_C_L,,,0,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-04,Burn,0,Individual,58.494,mg_C_L,,,0.001264742,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,,mg_C_L,,,0.131397289,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,20.105,mg_C_L,,,0.134187284,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,19.424,mg_C_L,,,0.115352015,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,10.428,mg_C_L,,,0.130407065,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,18.653,mg_C_L,,,0.096812273,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,,mg_C_L,,,0.144470489,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,9.134,mg_C_L,,,0.102262008,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,18.396,mg_C_L,,,0.104682245,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,10.458,mg_C_L,,,0.064140477,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,24.983,mg_C_L,,,0.054937134,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,,mg_C_L,,,0.01265302,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,11.346,mg_C_L,,,0.016543887,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,10.654,mg_C_L,,,0.018692408,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,,mg_C_L,,,0.070993613,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,,mg_C_L,,,0.035093434,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,27.958,mg_C_L,,,0.001176504,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,,mg_C_L,,,0.075740246,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,17.115,mg_C_L,,,0.08702488,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,28.874,mg_C_L,,,0.006502986,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,27.939,mg_C_L,,,0.332999653,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,8.166,mg_C_L,,,0.081443489,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,,mg_C_L,,,0.01043447,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,23.978,mg_C_L,,,0.144457884,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,20.215,mg_C_L,,,0.282087843,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,,mg_C_L,,,0.165590137,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,,mg_C_L,,,0.094131525,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,,mg_C_L,,,0.165744203,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-05,Burn,0,Individual,14.234,mg_C_L,,,0.088592152,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-06,Burn,0,Individual,14.143,mg_C_L,,,0.004564555,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-06,Burn,0,Individual,14.228,mg_C_L,,,0.004694811,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-06,Burn,0,Individual,8.731,mg_C_L,,,0.004890895,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-06,Burn,0,Individual,12.133,mg_C_L,,,0.006526796,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-06,Burn,0,Individual,17.167,mg_C_L,,,0.006362926,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-06,Burn,0,Individual,13.135,mg_C_L,,,0.007438587,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-06,Burn,0,Individual,13.831,mg_C_L,,,0.015035441,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-06,Burn,0,Individual,,mg_C_L,,,0.014057822,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-06,Burn,0,Individual,12.964,mg_C_L,,,0.045586729,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-06,Burn,0,Individual,9.852,mg_C_L,,,0.068947336,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-06,Burn,0,Individual,12.081,mg_C_L,,,0.012650219,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-06,Burn,0,Individual,6.145,mg_C_L,,,0.004946919,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-06,Burn,0,Individual,13.086,mg_C_L,,,0.057718726,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-06,Burn,0,Individual,15.532,mg_C_L,,,0.032869281,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-06,Burn,0,Individual,15.775,mg_C_L,,,0.028750116,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-06,Burn,0,Individual,9.853,mg_C_L,,,0.016641929,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-06,Burn,0,Individual,15.325,mg_C_L,,,0.004967928,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-06,Burn,0,Individual,14.607,mg_C_L,,,0.00424802,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,5.393,mg_C_L,,,0.007822351,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,13.179,mg_C_L,,,0.046441095,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,28.726,mg_C_L,,,0.04736409,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,,mg_C_L,,,0.039001108,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,11.053,mg_C_L,,,0.006860139,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,5.759,mg_C_L,,,0.012634813,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,,mg_C_L,,,0.005753665,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,5.879,mg_C_L,,,0.002299785,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,11.452,mg_C_L,,,0.041942368,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,,mg_C_L,,,0.030628321,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,,mg_C_L,,,0.058364403,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,12.219,mg_C_L,,,0.00310373,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,,mg_C_L,,,0.036564064,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,,mg_C_L,,,0.054592587,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,4.078,mg_C_L,,,0.061839291,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,24.949,mg_C_L,,,0.058594101,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,5.756,mg_C_L,,,0.081311833,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,11.408,mg_C_L,,,0.062868732,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,11.233,mg_C_L,,,0.063060614,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,11.666,mg_C_L,,,0.044364005,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,11.725,mg_C_L,,,0.052675165,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,11.318,mg_C_L,,,0.028233295,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,5.46,mg_C_L,,,0.057788756,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-07,Burn,0,Individual,10.986,mg_C_L,,,0.00417939,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,11.442,mg_C_L,,,0.025469911,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,,mg_C_L,,,0.010395253,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,12.052,mg_C_L,,,0.028573641,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,,mg_C_L,,,0.007885378,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,,mg_C_L,,,0.028052617,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,21.69,mg_C_L,,,0.040693032,mg_N_L,,,Supplemental,
Crandall et al. 2021,https://doi.org/10.1371/journal.pone.0257733,Control_Reference_vs_Impact,40.071704,-111.57715,1650,km,Site_4,Csa,Spanish Fork Upper,2018-10-08,Burn,0,Individual,13.773,mg_C_L,,,0.021226093,mg_N_L,,,Supplemental,
