agency_cd,site_no,Date,X_00060_00003,X_00060_00003_cd
USGS,11454000,2016-06-28,590,A
USGS,11454000,2016-06-29,613,A
USGS,11454000,2016-06-30,651,A
USGS,11454000,2016-07-01,680,A
USGS,11454000,2016-07-02,667,A
USGS,11454000,2016-07-03,604,A
USGS,11454000,2016-07-04,549,A
USGS,11454000,2016-07-05,584,A
USGS,11454000,2016-07-06,595,A
USGS,11454000,2016-07-07,579,A
USGS,11454000,2016-07-08,578,A
USGS,11454000,2016-07-09,577,A
USGS,11454000,2016-07-10,554,A
USGS,11454000,2016-07-11,533,A
USGS,11454000,2016-07-12,530,A
USGS,11454000,2016-07-13,567,A
USGS,11454000,2016-07-14,575,A
USGS,11454000,2016-07-15,608,A
USGS,11454000,2016-07-16,612,A
USGS,11454000,2016-07-17,571,A
USGS,11454000,2016-07-18,585,A
USGS,11454000,2016-07-19,576,A
USGS,11454000,2016-07-20,559,A
USGS,11454000,2016-07-21,549,A
USGS,11454000,2016-07-22,566,A
USGS,11454000,2016-07-23,580,A
USGS,11454000,2016-07-24,582,A
USGS,11454000,2016-07-25,583,A
USGS,11454000,2016-07-26,611,A
USGS,11454000,2016-07-27,583,A
USGS,11454000,2016-07-28,536,A
USGS,11454000,2016-07-29,508,A
USGS,11454000,2016-07-30,524,A
USGS,11454000,2016-07-31,487,A
USGS,11454000,2016-08-01,497,A
USGS,11454000,2016-08-02,531,A
USGS,11454000,2016-08-03,541,A
USGS,11454000,2016-08-04,500,A
USGS,11454000,2016-08-05,508,A
USGS,11454000,2016-08-06,485,A
USGS,11454000,2016-08-07,437,A
USGS,11454000,2016-08-08,443,A
USGS,11454000,2016-08-09,485,A
USGS,11454000,2016-08-10,487,A
USGS,11454000,2016-08-11,485,A
USGS,11454000,2016-08-12,529,A
USGS,11454000,2016-08-13,539,A
USGS,11454000,2016-08-14,503,A
USGS,11454000,2016-08-15,506,A
USGS,11454000,2016-08-16,513,A
USGS,11454000,2016-08-17,522,A
USGS,11454000,2016-08-18,526,A
USGS,11454000,2016-08-19,505,A
USGS,11454000,2016-08-20,485,A
USGS,11454000,2016-08-21,472,A
USGS,11454000,2016-08-22,495,A
USGS,11454000,2016-08-23,481,A
USGS,11454000,2016-08-24,447,A
USGS,11454000,2016-08-25,439,A
USGS,11454000,2016-08-26,450,A
USGS,11454000,2016-08-27,451,A
USGS,11454000,2016-08-28,418,A
USGS,11454000,2016-08-29,417,A
USGS,11454000,2016-08-30,390,A
USGS,11454000,2016-08-31,373,A
USGS,11454000,2016-09-01,381,A
USGS,11454000,2016-09-02,367,A
USGS,11454000,2016-09-03,382,A
USGS,11454000,2016-09-04,384,A
USGS,11454000,2016-09-05,384,A
USGS,11454000,2016-09-06,392,A
USGS,11454000,2016-09-07,410,A
USGS,11454000,2016-09-08,411,A
USGS,11454000,2016-09-09,398,A
USGS,11454000,2016-09-10,381,A
USGS,11454000,2016-09-11,347,A
USGS,11454000,2016-09-12,346,A
USGS,11454000,2016-09-13,363,A
USGS,11454000,2016-09-14,369,A
USGS,11454000,2016-09-15,368,A
USGS,11454000,2016-09-16,368,A
USGS,11454000,2016-09-17,332,A
USGS,11454000,2016-09-18,317,A
USGS,11454000,2016-09-19,364,A
USGS,11454000,2016-09-20,354,A
USGS,11454000,2016-09-21,347,A
USGS,11454000,2016-09-22,389,A
USGS,11454000,2016-09-23,395,A
USGS,11454000,2016-09-24,393,A
USGS,11454000,2016-09-25,345,A
USGS,11454000,2016-09-26,312,A
USGS,11454000,2016-09-27,325,A
USGS,11454000,2016-09-28,331,A
USGS,11454000,2016-09-29,320,A
USGS,11454000,2016-09-30,303,A
USGS,11454000,2016-10-01,263,A
USGS,11454000,2016-10-02,254,A
USGS,11454000,2016-10-03,267,A
USGS,11454000,2016-10-04,271,A
USGS,11454000,2016-10-05,255,A
USGS,11454000,2016-10-06,256,A
USGS,11454000,2016-10-07,251,A
USGS,11454000,2016-10-08,245,A
USGS,11454000,2016-10-09,236,A
USGS,11454000,2016-10-10,270,A
USGS,11454000,2016-10-11,294,A
USGS,11454000,2016-10-12,264,A
USGS,11454000,2016-10-13,183,A
USGS,11454000,2016-10-14,95.6,A
USGS,11454000,2016-10-15,51.7,A
USGS,11454000,2016-10-16,49.3,A
USGS,11454000,2016-10-17,49.5,A
USGS,11454000,2016-10-18,49.7,A
USGS,11454000,2016-10-19,47.7,A
USGS,11454000,2016-10-20,46.3,A
USGS,11454000,2016-10-21,46.3,A
USGS,11454000,2016-10-22,47,A
USGS,11454000,2016-10-23,47.9,A
USGS,11454000,2016-10-24,51.3,A
USGS,11454000,2016-10-25,62.5,A
USGS,11454000,2016-10-26,67.8,A
USGS,11454000,2016-10-27,62.7,A
USGS,11454000,2016-10-28,57.2,A
USGS,11454000,2016-10-29,53.2,A
USGS,11454000,2016-10-30,55.5,A
USGS,11454000,2016-10-31,62.5,A
USGS,11454000,2016-11-01,73.4,A
USGS,11454000,2016-11-02,79.1,A
USGS,11454000,2016-11-03,78.7,A
USGS,11454000,2016-11-04,78.3,A
USGS,11454000,2016-11-05,84.4,A
USGS,11454000,2016-11-06,88,A
USGS,11454000,2016-11-07,84.9,A
USGS,11454000,2016-11-08,70.3,A
USGS,11454000,2016-11-09,55.8,A
USGS,11454000,2016-11-10,52.8,A
USGS,11454000,2016-11-11,49.5,A
USGS,11454000,2016-11-12,47,A
USGS,11454000,2016-11-13,51.9,A
USGS,11454000,2016-11-14,77.2,A
USGS,11454000,2016-11-15,148,A
USGS,11454000,2016-11-16,173,A
USGS,11454000,2016-11-17,155,A
USGS,11454000,2016-11-18,165,A
USGS,11454000,2016-11-19,152,A
USGS,11454000,2016-11-20,143,A
USGS,11454000,2016-11-21,143,A
USGS,11454000,2016-11-22,143,A
USGS,11454000,2016-11-23,106,A
USGS,11454000,2016-11-24,79.7,A
USGS,11454000,2016-11-25,79.9,A
USGS,11454000,2016-11-26,79.9,A
USGS,11454000,2016-11-27,79.9,A
USGS,11454000,2016-11-28,79.9,A
USGS,11454000,2016-11-29,79.9,A
USGS,11454000,2016-11-30,79.9,A
USGS,11454000,2016-12-01,79.9,A
USGS,11454000,2016-12-02,80,A
USGS,11454000,2016-12-03,79.9,A
USGS,11454000,2016-12-04,79.9,A
USGS,11454000,2016-12-05,79.9,A
USGS,11454000,2016-12-06,79.9,A
USGS,11454000,2016-12-07,80,A
USGS,11454000,2016-12-08,79.6,A
USGS,11454000,2016-12-09,78.7,A
USGS,11454000,2016-12-10,79,A
USGS,11454000,2016-12-11,78.7,A
USGS,11454000,2016-12-12,78.7,A
USGS,11454000,2016-12-13,78.7,A
USGS,11454000,2016-12-14,78.7,A
USGS,11454000,2016-12-15,91.7,A
USGS,11454000,2016-12-16,57.7,A
USGS,11454000,2016-12-17,69.5,A
USGS,11454000,2016-12-18,95,A
USGS,11454000,2016-12-19,96.8,A
USGS,11454000,2016-12-20,101,A
USGS,11454000,2016-12-21,105,A
USGS,11454000,2016-12-22,106,A
USGS,11454000,2016-12-23,85.4,A
USGS,11454000,2016-12-24,81.4,A
USGS,11454000,2016-12-25,92.2,A
USGS,11454000,2016-12-26,95,A
USGS,11454000,2016-12-27,100,A
USGS,11454000,2016-12-28,104,A
USGS,11454000,2016-12-29,104,A
USGS,11454000,2016-12-30,97.4,A
USGS,11454000,2016-12-31,93.7,A
USGS,11454000,2017-01-01,93.8,A
USGS,11454000,2017-01-02,94.3,A
USGS,11454000,2017-01-03,80.6,A
USGS,11454000,2017-01-04,121,A
USGS,11454000,2017-01-05,61.7,A
USGS,11454000,2017-01-06,73.1,A
USGS,11454000,2017-01-07,90.2,A
USGS,11454000,2017-01-08,462,A
USGS,11454000,2017-01-09,143,A
USGS,11454000,2017-01-10,422,A
USGS,11454000,2017-01-11,230,A
USGS,11454000,2017-01-12,101,A
USGS,11454000,2017-01-13,75.9,A
USGS,11454000,2017-01-14,64.9,A
USGS,11454000,2017-01-15,58.8,A
USGS,11454000,2017-01-16,55.3,A
USGS,11454000,2017-01-17,53.1,A
USGS,11454000,2017-01-18,118,A
USGS,11454000,2017-01-19,141,A
USGS,11454000,2017-01-20,214,A
USGS,11454000,2017-01-21,126,A
USGS,11454000,2017-01-22,364,A
USGS,11454000,2017-01-23,156,A
USGS,11454000,2017-01-24,106,A
USGS,11454000,2017-01-25,86.4,A
USGS,11454000,2017-01-26,74.7,A
USGS,11454000,2017-01-27,67.3,A
USGS,11454000,2017-01-28,62.9,A
USGS,11454000,2017-01-29,59.7,A
USGS,11454000,2017-01-30,57.5,A
USGS,11454000,2017-01-31,55.5,A
USGS,11454000,2017-02-01,53.9,A
USGS,11454000,2017-02-02,66.9,A
USGS,11454000,2017-02-03,86.2,A
USGS,11454000,2017-02-04,83.6,A
USGS,11454000,2017-02-05,74.7,A
USGS,11454000,2017-02-06,128,A
USGS,11454000,2017-02-07,485,A
USGS,11454000,2017-02-08,188,A
USGS,11454000,2017-02-09,249,A
USGS,11454000,2017-02-10,434,A
USGS,11454000,2017-02-11,716,A
USGS,11454000,2017-02-12,707,A
USGS,11454000,2017-02-13,692,A
USGS,11454000,2017-02-14,681,A
USGS,11454000,2017-02-15,674,A
USGS,11454000,2017-02-16,659,A
USGS,11454000,2017-02-17,1220,A
USGS,11454000,2017-02-18,2850,A
USGS,11454000,2017-02-19,3660,A
USGS,11454000,2017-02-20,4720,A
USGS,11454000,2017-02-21,6870,A
USGS,11454000,2017-02-22,6850,A
USGS,11454000,2017-02-23,6190,A
USGS,11454000,2017-02-24,5610,A
USGS,11454000,2017-02-25,5060,A
USGS,11454000,2017-02-26,4570,A
USGS,11454000,2017-02-27,4110,A
USGS,11454000,2017-02-28,3730,A
USGS,11454000,2017-03-01,3410,A
USGS,11454000,2017-03-02,3100,A
USGS,11454000,2017-03-03,2640,A
USGS,11454000,2017-03-04,2200,A
USGS,11454000,2017-03-05,1890,A
USGS,11454000,2017-03-06,1630,A
USGS,11454000,2017-03-07,1550,A
USGS,11454000,2017-03-08,1490,A
USGS,11454000,2017-03-09,1430,A
USGS,11454000,2017-03-10,1370,A
USGS,11454000,2017-03-11,1310,A
USGS,11454000,2017-03-12,1250,A
USGS,11454000,2017-03-13,1190,A
USGS,11454000,2017-03-14,1130,A
USGS,11454000,2017-03-15,1090,A
USGS,11454000,2017-03-16,1040,A
USGS,11454000,2017-03-17,966,A
USGS,11454000,2017-03-18,923,A
USGS,11454000,2017-03-19,866,A
USGS,11454000,2017-03-20,837,A
USGS,11454000,2017-03-21,918,A
USGS,11454000,2017-03-22,1010,A
USGS,11454000,2017-03-23,988,A
USGS,11454000,2017-03-24,1050,A
USGS,11454000,2017-03-25,1220,A
USGS,11454000,2017-03-26,1240,A
USGS,11454000,2017-03-27,1230,A
USGS,11454000,2017-03-28,1200,A
USGS,11454000,2017-03-29,1150,A
USGS,11454000,2017-03-30,1100,A
USGS,11454000,2017-03-31,1040,A
USGS,11454000,2017-04-01,975,A
USGS,11454000,2017-04-02,944,A
USGS,11454000,2017-04-03,905,A
USGS,11454000,2017-04-04,865,A
USGS,11454000,2017-04-05,836,A
USGS,11454000,2017-04-06,812,A
USGS,11454000,2017-04-07,965,A
USGS,11454000,2017-04-08,1170,A
USGS,11454000,2017-04-09,1220,A
USGS,11454000,2017-04-10,1200,A
USGS,11454000,2017-04-11,1180,A
USGS,11454000,2017-04-12,1150,A
USGS,11454000,2017-04-13,1200,A
USGS,11454000,2017-04-14,1220,A
USGS,11454000,2017-04-15,1200,A
USGS,11454000,2017-04-16,1180,A
USGS,11454000,2017-04-17,1160,A
USGS,11454000,2017-04-18,1140,A
USGS,11454000,2017-04-19,1100,A
USGS,11454000,2017-04-20,1070,A
USGS,11454000,2017-04-21,1050,A
USGS,11454000,2017-04-22,1030,A
USGS,11454000,2017-04-23,994,A
USGS,11454000,2017-04-24,963,A
USGS,11454000,2017-04-25,895,A
USGS,11454000,2017-04-26,833,A
USGS,11454000,2017-04-27,784,A
USGS,11454000,2017-04-28,756,A
USGS,11454000,2017-04-29,703,A
USGS,11454000,2017-04-30,616,A
USGS,11454000,2017-05-01,573,A
USGS,11454000,2017-05-02,539,A
USGS,11454000,2017-05-03,490,A
USGS,11454000,2017-05-04,472,A
USGS,11454000,2017-05-05,443,A
USGS,11454000,2017-05-06,414,A
USGS,11454000,2017-05-07,403,A
USGS,11454000,2017-05-08,362,A
USGS,11454000,2017-05-09,336,A
USGS,11454000,2017-05-10,370,A
USGS,11454000,2017-05-11,408,A
USGS,11454000,2017-05-12,422,A
USGS,11454000,2017-05-13,410,A
USGS,11454000,2017-05-14,432,A
USGS,11454000,2017-05-15,464,A
USGS,11454000,2017-05-16,478,A
USGS,11454000,2017-05-17,503,A
USGS,11454000,2017-05-18,506,A
USGS,11454000,2017-05-19,492,A
USGS,11454000,2017-05-20,492,A
USGS,11454000,2017-05-21,480,A
USGS,11454000,2017-05-22,472,A
USGS,11454000,2017-05-23,486,A
USGS,11454000,2017-05-24,486,A
USGS,11454000,2017-05-25,497,A
USGS,11454000,2017-05-26,485,A
USGS,11454000,2017-05-27,512,A
USGS,11454000,2017-05-28,534,A
USGS,11454000,2017-05-29,537,A
USGS,11454000,2017-05-30,501,A
USGS,11454000,2017-05-31,470,A
USGS,11454000,2017-06-01,474,A
USGS,11454000,2017-06-02,473,A
USGS,11454000,2017-06-03,495,A
USGS,11454000,2017-06-04,478,A
USGS,11454000,2017-06-05,464,A
USGS,11454000,2017-06-06,497,A
USGS,11454000,2017-06-07,525,A
USGS,11454000,2017-06-08,534,A
USGS,11454000,2017-06-09,511,A
USGS,11454000,2017-06-10,514,A
USGS,11454000,2017-06-11,479,A
USGS,11454000,2017-06-12,450,A
USGS,11454000,2017-06-13,425,A
USGS,11454000,2017-06-14,394,A
USGS,11454000,2017-06-15,399,A
USGS,11454000,2017-06-16,386,A
USGS,11454000,2017-06-17,417,A
USGS,11454000,2017-06-18,440,A
USGS,11454000,2017-06-19,479,A
USGS,11454000,2017-06-20,513,A
USGS,11454000,2017-06-21,563,A
USGS,11454000,2017-06-22,558,A
USGS,11454000,2017-06-23,574,A
USGS,11454000,2017-06-24,585,A
USGS,11454000,2017-06-25,576,A
USGS,11454000,2017-06-26,607,A
USGS,11454000,2017-06-27,594,A
USGS,11454000,2017-06-28,595,A
USGS,11454000,2017-06-29,619,A
USGS,11454000,2017-06-30,560,A
USGS,11454000,2017-07-01,568,A
USGS,11454000,2017-07-02,573,A
USGS,11454000,2017-07-03,575,A
USGS,11454000,2017-07-04,546,A
USGS,11454000,2017-07-05,542,A
USGS,11454000,2017-07-06,590,A
USGS,11454000,2017-07-07,624,A
USGS,11454000,2017-07-08,601,A
USGS,11454000,2017-07-09,566,A
USGS,11454000,2017-07-10,557,A
USGS,11454000,2017-07-11,644,A
USGS,11454000,2017-07-12,680,A
USGS,11454000,2017-07-13,665,A
USGS,11454000,2017-07-14,623,A
USGS,11454000,2017-07-15,589,A
USGS,11454000,2017-07-16,557,A
USGS,11454000,2017-07-17,543,A
USGS,11454000,2017-07-18,535,A
USGS,11454000,2017-07-19,545,A
USGS,11454000,2017-07-20,530,A
USGS,11454000,2017-07-21,523,A
USGS,11454000,2017-07-22,525,A
USGS,11454000,2017-07-23,510,A
USGS,11454000,2017-07-24,544,A
USGS,11454000,2017-07-25,580,A
USGS,11454000,2017-07-26,557,A
USGS,11454000,2017-07-27,565,A
USGS,11454000,2017-07-28,538,A
USGS,11454000,2017-07-29,550,A
USGS,11454000,2017-07-30,534,A
USGS,11454000,2017-07-31,541,A
USGS,11454000,2017-08-01,530,A
USGS,11454000,2017-08-02,545,A
USGS,11454000,2017-08-03,527,A
USGS,11454000,2017-08-04,502,A
USGS,11454000,2017-08-05,501,A
USGS,11454000,2017-08-06,447,A
USGS,11454000,2017-08-07,446,A
USGS,11454000,2017-08-08,437,A
USGS,11454000,2017-08-09,469,A
USGS,11454000,2017-08-10,460,A
USGS,11454000,2017-08-11,471,A
USGS,11454000,2017-08-12,481,A
USGS,11454000,2017-08-13,466,A
USGS,11454000,2017-08-14,450,A
USGS,11454000,2017-08-15,434,A
USGS,11454000,2017-08-16,456,A
USGS,11454000,2017-08-17,439,A
USGS,11454000,2017-08-18,410,A
USGS,11454000,2017-08-19,412,A
USGS,11454000,2017-08-20,393,A
USGS,11454000,2017-08-21,420,A
USGS,11454000,2017-08-22,415,A
USGS,11454000,2017-08-23,417,A
USGS,11454000,2017-08-24,397,A
USGS,11454000,2017-08-25,381,A
USGS,11454000,2017-08-26,389,A
USGS,11454000,2017-08-27,375,A
USGS,11454000,2017-08-28,380,A
USGS,11454000,2017-08-29,409,A
USGS,11454000,2017-08-30,422,A
USGS,11454000,2017-08-31,410,A
USGS,11454000,2017-09-01,412,A
USGS,11454000,2017-09-02,429,A
USGS,11454000,2017-09-03,387,A
USGS,11454000,2017-09-04,392,A
USGS,11454000,2017-09-05,388,A
USGS,11454000,2017-09-06,370,A
USGS,11454000,2017-09-07,357,A
USGS,11454000,2017-09-08,346,A
USGS,11454000,2017-09-09,314,A
USGS,11454000,2017-09-10,305,A
USGS,11454000,2017-09-11,319,A
USGS,11454000,2017-09-12,326,A
USGS,11454000,2017-09-13,342,A
USGS,11454000,2017-09-14,337,A
USGS,11454000,2017-09-15,317,A
USGS,11454000,2017-09-16,328,A
USGS,11454000,2017-09-17,333,A
USGS,11454000,2017-09-18,333,A
USGS,11454000,2017-09-19,349,A
USGS,11454000,2017-09-20,343,A
USGS,11454000,2017-09-21,318,A
USGS,11454000,2017-09-22,309,A
USGS,11454000,2017-09-23,313,A
USGS,11454000,2017-09-24,314,A
USGS,11454000,2017-09-25,336,A
USGS,11454000,2017-09-26,338,A
USGS,11454000,2017-09-27,340,A
USGS,11454000,2017-09-28,353,A
USGS,11454000,2017-09-29,345,A
USGS,11454000,2017-09-30,312,A
USGS,11454000,2017-10-01,257,A
USGS,11454000,2017-10-02,219,A
USGS,11454000,2017-10-03,250,A
USGS,11454000,2017-10-04,244,A
USGS,11454000,2017-10-05,235,A
USGS,11454000,2017-10-06,229,A
USGS,11454000,2017-10-07,218,A
USGS,11454000,2017-10-08,218,A
USGS,11454000,2017-10-09,218,A
USGS,11454000,2017-10-10,274,A
USGS,11454000,2017-10-11,332,A
USGS,11454000,2017-10-12,358,A
USGS,11454000,2017-10-13,334,A
USGS,11454000,2017-10-14,304,A
USGS,11454000,2017-10-15,260,A
USGS,11454000,2017-10-16,245,A
USGS,11454000,2017-10-17,276,A
USGS,11454000,2017-10-18,269,A
USGS,11454000,2017-10-19,243,A
USGS,11454000,2017-10-20,212,A
USGS,11454000,2017-10-21,197,A
USGS,11454000,2017-10-22,193,A
USGS,11454000,2017-10-23,202,A
USGS,11454000,2017-10-24,194,A
USGS,11454000,2017-10-25,204,A
USGS,11454000,2017-10-26,230,A
USGS,11454000,2017-10-27,220,A
USGS,11454000,2017-10-28,146,A
USGS,11454000,2017-10-29,60.3,A
USGS,11454000,2017-10-30,46.8,A
USGS,11454000,2017-10-31,44.9,A
USGS,11454000,2017-11-01,46.6,A
USGS,11454000,2017-11-02,65.4,A
USGS,11454000,2017-11-03,133,A
USGS,11454000,2017-11-04,125,A
USGS,11454000,2017-11-05,112,A
USGS,11454000,2017-11-06,119,A
USGS,11454000,2017-11-07,119,A
USGS,11454000,2017-11-08,113,A
USGS,11454000,2017-11-09,115,A
USGS,11454000,2017-11-10,82,A
USGS,11454000,2017-11-11,73.6,A
USGS,11454000,2017-11-12,73.4,A
USGS,11454000,2017-11-13,68.8,A
USGS,11454000,2017-11-14,61.6,A
USGS,11454000,2017-11-15,61.3,A
USGS,11454000,2017-11-16,61.6,A
USGS,11454000,2017-11-17,60.8,A
USGS,11454000,2017-11-18,67.6,A
USGS,11454000,2017-11-19,72.5,A
USGS,11454000,2017-11-20,72.2,A
USGS,11454000,2017-11-21,71.9,A
USGS,11454000,2017-11-22,71.6,A
USGS,11454000,2017-11-23,69.6,A
USGS,11454000,2017-11-24,68.6,A
USGS,11454000,2017-11-25,60.5,A
USGS,11454000,2017-11-26,55.5,A
USGS,11454000,2017-11-27,55.2,A
USGS,11454000,2017-11-28,58.5,A
USGS,11454000,2017-11-29,64.6,A
USGS,11454000,2017-11-30,64.1,A
USGS,11454000,2017-12-01,63.4,A
USGS,11454000,2017-12-02,62.9,A
USGS,11454000,2017-12-03,62.5,A
USGS,11454000,2017-12-04,62.3,A
USGS,11454000,2017-12-05,62.4,A
USGS,11454000,2017-12-06,62.5,A
USGS,11454000,2017-12-07,62.7,A
USGS,11454000,2017-12-08,62.9,A
USGS,11454000,2017-12-09,63.1,A
USGS,11454000,2017-12-10,63.3,A
USGS,11454000,2017-12-11,63.5,A
USGS,11454000,2017-12-12,63.7,A
USGS,11454000,2017-12-13,70.1,A
USGS,11454000,2017-12-14,74.8,A
USGS,11454000,2017-12-15,74.1,A
USGS,11454000,2017-12-16,74.1,A
