agency_cd,site_no,Date,X_00060_00003,X_00060_00003_cd
USGS,11451800,2017-12-14,24.8,A
USGS,11451800,2017-12-15,24.9,A
USGS,11451800,2017-12-16,24.4,A
USGS,11451800,2017-12-17,24.4,A
USGS,11451800,2017-12-18,23.9,A
USGS,11451800,2017-12-19,24.4,A
USGS,11451800,2017-12-20,24.5,A
USGS,11451800,2017-12-21,24.5,A
USGS,11451800,2017-12-22,24,A
USGS,11451800,2017-12-23,24.2,A
USGS,11451800,2017-12-24,24.9,A
USGS,11451800,2017-12-25,24.8,A
USGS,11451800,2017-12-26,24.9,A
USGS,11451800,2017-12-27,24.8,A
USGS,11451800,2017-12-28,24.9,A
USGS,11451800,2017-12-29,24.8,A
USGS,11451800,2017-12-30,24.9,A
USGS,11451800,2017-12-31,25.4,A
