Study_ID,Site,Sampling_Date,latitude,longitude,Area_watershed_km,Pair,Climate,Burn_Unburn,Time_Since_Fire,DOC_mg_C_L,NO3_mg_N_L,NO3_Interp,DOC_Interp
Abbott et al. 2021,BS.25,2017-12-23,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.034798755843870974,21.081320026014385
Abbott et al. 2021,BS.25,2017-12-24,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03471516794177419,21.029148743151676
Abbott et al. 2021,BS.25,2017-12-25,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03463158003967742,20.976977460288968
Abbott et al. 2021,BS.25,2017-12-26,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03454799213758065,20.924806177426255
Abbott et al. 2021,BS.25,2017-12-27,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03446440423548387,20.872634894563546
Abbott et al. 2021,BS.25,2017-12-28,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.0343808163333871,20.820463611700838
Abbott et al. 2021,BS.25,2017-12-29,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03429722843129032,20.76829232883813
Abbott et al. 2021,BS.25,2017-12-30,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.034213640529193554,20.71612104597542
Abbott et al. 2021,BS.25,2017-12-31,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03413005262709677,20.66394976311271
Abbott et al. 2021,BS.25,2018-01-01,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.034046464725,20.61177848025
Abbott et al. 2021,BS.25,2018-01-02,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03396287682290323,20.55960719738729
Abbott et al. 2021,BS.25,2018-01-03,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03387928892080645,20.507435914524578
Abbott et al. 2021,BS.25,2018-01-04,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03379570101870968,20.45526463166187
Abbott et al. 2021,BS.25,2018-01-05,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.0337121131166129,20.40309334879916
Abbott et al. 2021,BS.25,2018-01-06,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03362852521451613,20.35092206593645
Abbott et al. 2021,BS.25,2018-01-07,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03354493731241935,20.298750783073743
Abbott et al. 2021,BS.25,2018-01-08,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03346134941032258,20.24657950021103
Abbott et al. 2021,BS.25,2018-01-09,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03337776150822581,20.19440821734832
Abbott et al. 2021,BS.25,2018-01-10,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03329417360612903,20.14223693448561
Abbott et al. 2021,BS.25,2018-01-11,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.033210585704032264,20.0900656516229
Abbott et al. 2021,BS.25,2018-01-12,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03312699780193548,20.037894368760192
Abbott et al. 2021,BS.25,2018-01-13,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03304340989983871,19.985723085897483
Abbott et al. 2021,BS.25,2018-01-14,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03295982199774194,19.933551803034774
Abbott et al. 2021,BS.25,2018-01-15,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03287623409564516,19.881380520172065
Abbott et al. 2021,BS.25,2018-01-16,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03279264619354839,19.829209237309357
Abbott et al. 2021,BS.25,2018-01-17,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03270905829145161,19.777037954446644
Abbott et al. 2021,BS.25,2018-01-18,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.032625470389354844,19.724866671583936
Abbott et al. 2021,BS.25,2018-01-19,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03254188248725806,19.672695388721223
Abbott et al. 2021,BS.25,2018-01-20,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03245829458516129,19.620524105858514
Abbott et al. 2021,BS.25,2018-01-21,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03237470668306452,19.568352822995806
Abbott et al. 2021,BS.25,2018-01-22,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03229111878096774,19.516181540133097
Abbott et al. 2021,BS.25,2018-01-23,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.032207530878870974,19.464010257270388
Abbott et al. 2021,BS.25,2018-01-24,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03212394297677419,19.411838974407676
Abbott et al. 2021,BS.25,2018-01-25,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.032040355074677423,19.359667691544967
Abbott et al. 2021,BS.25,2018-01-26,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03195676717258064,19.307496408682255
Abbott et al. 2021,BS.25,2018-01-27,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03187317927048387,19.255325125819546
Abbott et al. 2021,BS.25,2018-01-28,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.0317895913683871,19.203153842956837
Abbott et al. 2021,BS.25,2018-01-29,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03170600346629032,19.15098256009413
Abbott et al. 2021,BS.25,2018-01-30,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.031622415564193554,19.09881127723142
Abbott et al. 2021,BS.25,2018-01-31,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03153882766209677,19.04663999436871
Abbott et al. 2021,BS.25,2018-02-01,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03145523976,18.994468711506002
Abbott et al. 2021,BS.25,2018-02-02,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03137165185790322,18.94229742864329
Abbott et al. 2021,BS.25,2018-02-03,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03128806395580645,18.890126145780577
Abbott et al. 2021,BS.25,2018-02-04,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03120447605370968,18.83795486291787
Abbott et al. 2021,BS.25,2018-02-05,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.031120888151612906,18.78578358005516
Abbott et al. 2021,BS.25,2018-02-06,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03103730024951613,18.73361229719245
Abbott et al. 2021,BS.25,2018-02-07,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.030953712347419355,18.681441014329742
Abbott et al. 2021,BS.25,2018-02-08,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.030870124445322583,18.629269731467033
Abbott et al. 2021,BS.25,2018-02-09,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.030786536543225808,18.57709844860432
Abbott et al. 2021,BS.25,2018-02-10,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.030702948641129033,18.524927165741612
Abbott et al. 2021,BS.25,2018-02-11,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03061936073903226,18.472755882878904
Abbott et al. 2021,BS.25,2018-02-12,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.030535772836935485,18.42058460001619
Abbott et al. 2021,BS.25,2018-02-13,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03045218493483871,18.368413317153482
Abbott et al. 2021,BS.25,2018-02-14,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.030368597032741935,18.316242034290774
Abbott et al. 2021,BS.25,2018-02-15,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.030285009130645163,18.264070751428065
Abbott et al. 2021,BS.25,2018-02-16,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.030201421228548388,18.211899468565353
Abbott et al. 2021,BS.25,2018-02-17,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.030117833326451616,18.159728185702644
Abbott et al. 2021,BS.25,2018-02-18,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.03003424542435484,18.107556902839935
Abbott et al. 2021,BS.25,2018-02-19,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.029950657522258065,18.055385619977223
Abbott et al. 2021,BS.25,2018-02-20,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.029867069620161293,18.003214337114514
Abbott et al. 2021,BS.25,2018-02-21,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.029783481718064518,17.951043054251805
Abbott et al. 2021,BS.25,2018-02-22,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.029699893815967743,17.898871771389096
Abbott et al. 2021,BS.25,2018-02-23,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.029616305913870968,17.846700488526388
Abbott et al. 2021,BS.25,2018-02-24,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.029532718011774196,17.79452920566368
Abbott et al. 2021,BS.25,2018-02-25,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02944913010967742,17.74235792280097
Abbott et al. 2021,BS.25,2018-02-26,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.029365542207580645,17.690186639938258
Abbott et al. 2021,BS.25,2018-02-27,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.029281954305483873,17.63801535707555
Abbott et al. 2021,BS.25,2018-02-28,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.029198366403387098,17.585844074212837
Abbott et al. 2021,BS.25,2018-03-01,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.029114778501290323,17.533672791350128
Abbott et al. 2021,BS.25,2018-03-02,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.029031190599193547,17.48150150848742
Abbott et al. 2021,BS.25,2018-03-03,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.028947602697096775,17.42933022562471
Abbott et al. 2021,BS.25,2018-03-04,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.028864014795000004,17.377158942762
Abbott et al. 2021,BS.25,2018-03-05,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.028780426892903225,17.32498765989929
Abbott et al. 2021,BS.25,2018-03-06,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.028696838990806453,17.27281637703658
Abbott et al. 2021,BS.25,2018-03-07,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.028613251088709678,17.220645094173868
Abbott et al. 2021,BS.25,2018-03-08,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.028529663186612906,17.16847381131116
Abbott et al. 2021,BS.25,2018-03-09,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02844607528451613,17.11630252844845
Abbott et al. 2021,BS.25,2018-03-10,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.028362487382419355,17.06413124558574
Abbott et al. 2021,BS.25,2018-03-11,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.028278899480322583,17.011959962723033
Abbott et al. 2021,BS.25,2018-03-12,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.028195311578225808,16.959788679860324
Abbott et al. 2021,BS.25,2018-03-13,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.028111723676129033,16.907617396997615
Abbott et al. 2021,BS.25,2018-03-14,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.028028135774032258,16.8554461141349
Abbott et al. 2021,BS.25,2018-03-15,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.027944547871935486,16.80327483127219
Abbott et al. 2021,BS.25,2018-03-16,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02786095996983871,16.751103548409482
Abbott et al. 2021,BS.25,2018-03-17,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.027777372067741935,16.698932265546773
Abbott et al. 2021,BS.25,2018-03-18,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.027693784165645163,16.646760982684064
Abbott et al. 2021,BS.25,2018-03-19,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.027610196263548388,16.594589699821356
Abbott et al. 2021,BS.25,2018-03-20,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.027526608361451616,16.542418416958647
Abbott et al. 2021,BS.25,2018-03-21,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.027443020459354837,16.490247134095934
Abbott et al. 2021,BS.25,2018-03-22,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.027359432557258066,16.438075851233226
Abbott et al. 2021,BS.25,2018-03-23,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.027275844655161294,16.385904568370517
Abbott et al. 2021,BS.25,2018-03-24,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02719225675306452,16.333733285507805
Abbott et al. 2021,BS.25,2018-03-25,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.027108668850967743,16.281562002645096
Abbott et al. 2021,BS.25,2018-03-26,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.027025080948870968,16.229390719782387
Abbott et al. 2021,BS.25,2018-03-27,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.026941493046774196,16.17721943691968
Abbott et al. 2021,BS.25,2018-03-28,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02685790514467742,16.125048154056966
Abbott et al. 2021,BS.25,2018-03-29,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.026774317242580645,16.072876871194257
Abbott et al. 2021,BS.25,2018-03-30,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.026690729340483874,16.02070558833155
Abbott et al. 2021,BS.25,2018-03-31,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.0266071414383871,15.968534305468838
Abbott et al. 2021,BS.25,2018-04-01,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.026523553536290326,15.916363022606129
Abbott et al. 2021,BS.25,2018-04-02,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.026439965634193548,15.864191739743418
Abbott et al. 2021,BS.25,2018-04-03,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.026356377732096776,15.81202045688071
Abbott et al. 2021,BS.25,2018-04-04,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02627278983,15.759849174018
Abbott et al. 2021,BS.25,2018-04-05,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02618920192790323,15.70767789115529
Abbott et al. 2021,BS.25,2018-04-06,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.026105614025806453,15.655506608292582
Abbott et al. 2021,BS.25,2018-04-07,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.026022026123709678,15.603335325429871
Abbott et al. 2021,BS.25,2018-04-08,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.025938438221612906,15.55116404256716
Abbott et al. 2021,BS.25,2018-04-09,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02585485031951613,15.49899275970445
Abbott et al. 2021,BS.25,2018-04-10,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.025771262417419356,15.446821476841741
Abbott et al. 2021,BS.25,2018-04-11,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02568767451532258,15.39465019397903
Abbott et al. 2021,BS.25,2018-04-12,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02560408661322581,15.342478911116322
Abbott et al. 2021,BS.25,2018-04-13,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.025520498711129033,15.290307628253613
Abbott et al. 2021,BS.25,2018-04-14,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.025436910809032258,15.238136345390902
Abbott et al. 2021,BS.25,2018-04-15,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.025353322906935486,15.185965062528194
Abbott et al. 2021,BS.25,2018-04-16,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02526973500483871,15.133793779665483
Abbott et al. 2021,BS.25,2018-04-17,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.025186147102741935,15.081622496802774
Abbott et al. 2021,BS.25,2018-04-18,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02510255920064516,15.029451213940064
Abbott et al. 2021,BS.25,2018-04-19,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02501897129854839,14.977279931077355
Abbott et al. 2021,BS.25,2018-04-20,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.024935383396451617,14.925108648214646
Abbott et al. 2021,BS.25,2018-04-21,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.024851795494354838,14.872937365351934
Abbott et al. 2021,BS.25,2018-04-22,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.024768207592258066,14.820766082489225
Abbott et al. 2021,BS.25,2018-04-23,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02468461969016129,14.768594799626515
Abbott et al. 2021,BS.25,2018-04-24,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02460103178806452,14.716423516763806
Abbott et al. 2021,BS.25,2018-04-25,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.024517443885967743,14.664252233901095
Abbott et al. 2021,BS.25,2018-04-26,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.024433855983870968,14.612080951038386
Abbott et al. 2021,BS.25,2018-04-27,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.024350268081774196,14.559909668175678
Abbott et al. 2021,BS.25,2018-04-28,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02426668017967742,14.507738385312967
Abbott et al. 2021,BS.25,2018-04-29,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.024183092277580646,14.455567102450258
Abbott et al. 2021,BS.25,2018-04-30,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02409950437548387,14.403395819587548
Abbott et al. 2021,BS.25,2018-05-01,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.0240159164733871,14.351224536724839
Abbott et al. 2021,BS.25,2018-05-02,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.023932328571290323,14.299053253862128
Abbott et al. 2021,BS.25,2018-05-03,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.023848740669193548,14.24688197099942
Abbott et al. 2021,BS.25,2018-05-04,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.023765152767096776,14.194710688136709
Abbott et al. 2021,BS.25,2018-05-05,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.023681564865,14.142539405273999
Abbott et al. 2021,BS.25,2018-05-06,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02359797696290323,14.09036812241129
Abbott et al. 2021,BS.25,2018-05-07,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02351438906080645,14.03819683954858
Abbott et al. 2021,BS.25,2018-05-08,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02343080115870968,13.98602555668587
Abbott et al. 2021,BS.25,2018-05-09,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.023347213256612903,13.93385427382316
Abbott et al. 2021,BS.25,2018-05-10,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02326362535451613,13.881682990960451
Abbott et al. 2021,BS.25,2018-05-11,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.023180037452419356,13.829511708097742
Abbott et al. 2021,BS.25,2018-05-12,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02309644955032258,13.777340425235032
Abbott et al. 2021,BS.25,2018-05-13,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02301286164822581,13.725169142372323
Abbott et al. 2021,BS.25,2018-05-14,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.022929273746129034,13.672997859509612
Abbott et al. 2021,BS.25,2018-05-15,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02284568584403226,13.620826576646904
Abbott et al. 2021,BS.25,2018-05-16,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.022762097941935486,13.568655293784195
Abbott et al. 2021,BS.25,2018-05-17,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02267851003983871,13.516484010921483
Abbott et al. 2021,BS.25,2018-05-18,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02259492213774194,13.464312728058774
Abbott et al. 2021,BS.25,2018-05-19,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02251133423564516,13.412141445196063
Abbott et al. 2021,BS.25,2018-05-20,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02242774633354839,13.359970162333354
Abbott et al. 2021,BS.25,2018-05-21,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.022344158431451613,13.307798879470644
Abbott et al. 2021,BS.25,2018-05-22,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02226057052935484,13.255627596607935
Abbott et al. 2021,BS.25,2018-05-23,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.022176982627258066,13.203456313745226
Abbott et al. 2021,BS.25,2018-05-24,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02209339472516129,13.151285030882516
Abbott et al. 2021,BS.25,2018-05-25,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02200980682306452,13.099113748019807
Abbott et al. 2021,BS.25,2018-05-26,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.021926218920967744,13.046942465157096
Abbott et al. 2021,BS.25,2018-05-27,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02184263101887097,12.994771182294388
Abbott et al. 2021,BS.25,2018-05-28,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.021759043116774193,12.942599899431677
Abbott et al. 2021,BS.25,2018-05-29,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02167545521467742,12.890428616568968
Abbott et al. 2021,BS.25,2018-05-30,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.021591867312580646,12.838257333706258
Abbott et al. 2021,BS.25,2018-05-31,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02150827941048387,12.786086050843547
Abbott et al. 2021,BS.25,2018-06-01,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.0214246915083871,12.733914767980838
Abbott et al. 2021,BS.25,2018-06-02,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.021341103606290324,12.68174348511813
Abbott et al. 2021,BS.25,2018-06-03,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.02125751570419355,12.62957220225542
Abbott et al. 2021,BS.25,2018-06-04,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,10,-9999,-9999,0.021173927802096773,12.577400919392709
Abbott et al. 2021,BS.25,2018-06-05,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,12.525229636530002,0.0210903399,0.0210903399,12.525229636530002
Abbott et al. 2021,BS.25,2018-06-06,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021114400813333333,12.440709533142824
Abbott et al. 2021,BS.25,2018-06-07,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.02113846172666667,12.356189429755647
Abbott et al. 2021,BS.25,2018-06-08,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.02116252264,12.271669326368468
Abbott et al. 2021,BS.25,2018-06-09,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021186583553333336,12.18714922298129
Abbott et al. 2021,BS.25,2018-06-10,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.021210644466666668,12.102629119594113
Abbott et al. 2021,BS.25,2018-06-11,69.22634558,-150.913,4.142731515,Site_6,Dwc,Burn,11,-9999,-9999,0.02123470538,12.018109016206935
