"Study_ID","Pair_JSC","Koppen","Treatment","Time_Since_Fire","Time_Since_Fire_JSC","DOC_mg_C_L","STDEV_DOC","STER_DOC","TN_mg_N_per_L","STDEV_TN","STER_TN","TDN_mg_N_per_L","STDEV_TDN","STER_TDN","NO3_mg_per_L_as_Nitrate","STDEV_NO3","STER_NO3","NH4_mg_per_L_as_NH4","STER_NH4","TSF"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00725911,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00775728,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00918064,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00953648,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00775728,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00825546,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00875363,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01024816,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01010582,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01174268,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0112445,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01088867,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01031932,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00974998,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00918064,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00875363,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00754378,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00811312,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00974998,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01095983,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01060399,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0112445,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01117334,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00811312,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00547992,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00868247,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00818429,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00697444,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00782845,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00704561,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00953648,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00704561,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00918064,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00889597,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00782845,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00889597,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00846896,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00932297,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00839779,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00910947,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00775728,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00946531,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00953648,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00825546,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0090383,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00960765,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01024816,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01024816,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01010582,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00967881,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00967881,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00925181,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00896714,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00839779,NA,NA,NA,NA,"0-1 years"
"2","Site 2","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00789962,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000487109,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029388902,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026790988,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029307717,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041972548,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043515059,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046031788,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030281935,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023543595,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013476679,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003734501,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014126157,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022244638,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026303879,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033935251,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034909469,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038075677,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038400416,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042784396,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044002168,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044489277,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03896871,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033854067,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030769044,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02581677,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036208426,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037263829,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036046056,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038887525,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028658239,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017860659,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033529327,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036695535,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037507383,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036857905,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03223037,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033285773,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03442236,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034259991,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032717479,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029713641,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020945681,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02784639,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03223037,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033935251,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023137671,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014694451,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013720233,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027602836,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033854067,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037750937,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037101459,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035640132,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03458473,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033204588,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028089945,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024598998,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022082269,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012015352,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015912223,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020458573,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022163454,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022731747,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025086107,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024111889,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026547433,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023137671,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017535919,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016236962,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024923737,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024517813,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026466249,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026628618,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02581677,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024842552,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023462411,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022569378,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017860659,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016724071,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009011514,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022569378,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018428952,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021189236,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020458573,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022325823,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022731747,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02378715,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011447058,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011284689,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016480517,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019484355,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018591322,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0192408,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02143279,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021838714,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022325823,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014450896,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014207342,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021351605,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022650562,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024274259,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024517813,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023868335,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023868335,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023868335,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024030704,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024517813,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023949519,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022894117,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023137671,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022244638,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02143279,NA,NA,NA,NA,"0-1 years"
"2","Site 1","BSk","Burn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019809094,NA,NA,NA,NA,"0-1 years"
"2","Control","BSk","Unburn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00050105,NA,NA,NA,NA,"0-1 years"
"2","Control","BSk","Unburn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005010497,NA,NA,NA,NA,"0-1 years"
"2","Control","BSk","Unburn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000357893,NA,NA,NA,NA,"0-1 years"
"2","Control","BSk","Unburn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003650505,NA,NA,NA,NA,"0-1 years"
"2","Control","BSk","Unburn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006871539,NA,NA,NA,NA,"0-1 years"
"2","Control","BSk","Unburn","0-1","1-3 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006728382,NA,NA,NA,NA,"0-1 years"
