solute,Study_ID,Comparison_ID,Sampling_Date,concentration_Burn,concentration_Unburn,concentration_ratio,Area_watershed_km_Burn,Area_watershed_km_Unburn,watershed_area_ratio
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-05-27,0.03960087646822333,0.02603629050797643,1.5209876559063311,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-05-28,0.03810084327209222,0.02439696850215286,1.561703998950939,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-05-29,0.03660081007596111,0.02275764649632928,1.6082862558685354,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-05-30,0.03510077687983,0.02111832449050571,1.6621004614078387,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-05-31,0.03420075697721166,0.01947900248468214,1.755775584715202,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-01,0.03330073707459333,0.01783968047885857,1.866666676797117,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-02,0.032400717171975,0.016301610720551002,1.9875776527486506,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-03,0.03150069726935667,0.016605367463099,1.8970189813238743,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-04,0.03060067736673833,0.016807871958131,1.8206158068651221,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-05,0.02970065746412,0.017010376453163,1.746031755728563,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-06,0.02919439625477812,0.017212880948195,1.696078439317826,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-07,0.02868813504543625,0.017415385443227,1.6472868280152435,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-08,0.02818187383609437,0.017617889938259,1.5996168630214127,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-09,0.0276756126267525,0.017820394433291,1.5530303063915671,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-10,0.02716935141741062,0.01802289892832299,1.5074906387403626,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-11,0.02666309020806875,0.01822540342335499,1.4629629637663473,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-12,0.02615682899872687,0.01763476534108312,1.483253589872851,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-13,0.025650567789385,0.01704412725881125,1.5049504970179395,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-14,0.02514430658004312,0.01645348917653937,1.5282051308542977,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-15,0.02463804537070125,0.01586285109426749,1.5531914927704855,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-16,0.02413178416135937,0.01527221301199562,1.5801105014973904,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-17,0.0236255229520175,0.01468157492972374,1.6091954075162735,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-18,0.022866131138004685,0.01409093684745187,1.6227544971319403,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-19,0.02210673932399187,0.01350029876517999,1.6375000071116674,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-20,0.02160047811465,0.013027788321953,1.6580310932939588,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-21,0.02115046815581067,0.01255527787872599,1.6845878171799453,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-22,0.02070045819697133,0.012082767435499,1.7132216032027296,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-23,0.020250448238132,0.01161025699227199,1.7441860461496321,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-24,0.01980043827929267,0.011137746549045,1.777777775073401,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-25,0.01935042832045333,0.010665236105818,1.8143459861987927,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-26,0.018900418361614,0.01019272566259099,1.8543046273659363,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-27,0.01845040840277466,0.009720215219364,1.8981481362695467,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-28,0.01800039844393533,0.009247704776137,1.9464720035596281,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-29,0.017550388485096,0.00877519433291,1.9999999794051286,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-06-30,0.01710037852625667,0.00906448643639785,1.8865248071408902,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-01,0.01665036856741733,0.00935377853988571,1.7800687173015726,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-02,0.016200358608578,0.00964307064337357,1.6799999925034668,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-03,0.01575034864973866,0.00993236274686142,1.5857605135007473,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-04,0.01530033869089933,0.01022165485034928,1.4968553443551762,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-05,0.01485032873206,0.01051094695383714,1.4128440374859585,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-06,0.014538783372465,0.010800239057325,1.3461538485673077,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-07,0.01422723801287,0.01035022909346555,1.3745819425245511,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-08,0.013915692653275,0.00990021912960611,1.4055944086793812,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-09,0.01360414729368,0.00945020916574666,1.4395604430629696,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-10,0.013292601934085,0.00900019920188722,1.4769230809133338,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-11,0.01298105657449,0.00855018923802777,1.5182186280457433,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-12,0.012669511214895,0.00810017927416833,1.5641025693466295,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-13,0.0123579658553,0.00765016931030888,1.6153846214419323,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-14,0.012046420495705,0.00720015934644944,1.673076930116187,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-15,0.01173487513611,0.00675014938258999,1.73846154669949,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-16,0.011423329776515,0.00653920721438406,1.7468982709995042,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-17,0.01111178441692,0.00632826504617812,1.7558974435861894,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-18,0.010800239057325,0.00611732287797218,1.7655172487650597,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-19,0.01113774653290893,0.00590638070976624,1.885714294456602,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-20,0.01147525400849285,0.00569543854156031,2.0148148250141795,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-21,0.01181276148407678,0.00548449637335437,2.153846165614653,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-22,0.01215026895966071,0.00527355420514843,2.3040000134631646,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-23,0.01248777643524464,0.0050626120369425,2.4666666819657137,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-24,0.01282528391082857,0.00485166986873656,2.643478278164142,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-25,0.0131627913864125,0.00464072770053062,2.836363655835154,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-26,0.01350029886199642,0.00442978553232468,3.047619069474833,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-27,0.01383780633758035,0.00421884336411874,3.280000024478482,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-28,0.01417531381316428,0.00400790119591281,3.5368421326404023,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-29,0.01451282128874821,0.00379695902770687,3.822222252820321,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-30,0.01485032876433214,0.00358601685950093,4.141176504786114,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-07-31,0.01518783623991607,0.00337507469129499,4.500000038247632,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-01,0.01552534371549999,0.00337507469129499,4.600000040160011,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-02,0.01535658996963999,0.00337507469129499,4.550000036813344,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-03,0.01518783622377999,0.00337507469129499,4.500000033466677,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-04,0.01501908247791999,0.00337507469129499,4.45000003012001,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-05,0.01485032873205999,0.00337507469129499,4.400000026773344,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-06,0.01468157498619999,0.00337507469129499,4.350000023426677,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-07,0.01451282124033999,0.00337507469129499,4.3000000200800095,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-08,0.01434406749447999,0.00337507469129499,4.250000016733343,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-09,0.01417531374861999,0.00337507469129499,4.200000013386676,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-10,0.01400656000275999,0.00337507469129499,4.150000010040009,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-11,0.01383780625689999,0.00324850939601906,4.259740259288694,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-12,0.01366905251103999,0.00312194410074312,4.378378366155348,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-13,0.01350029876517999,0.00299537880546718,4.50704222802778,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-14,0.01316279129856055,0.00286881351019125,4.588235258862487,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-15,0.01282528383194111,0.00274224821491531,4.676923030593421,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-16,0.01248777636532166,0.00261568291963937,4.7741934894170495,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-17,0.01215026889870222,0.00248911762436343,4.881355858708985,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-18,0.01181276143208277,0.0023625523290875,4.999999909693121,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-19,0.01147525396546333,0.00223598703381156,5.132075361770823,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-20,0.01113774649884388,0.00210942173853562,5.279999866966293,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-21,0.01080023903222444,0.00198285644325968,5.446808350114135,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-22,0.010462731565605,0.00185629114798375,5.636363442754828,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-23,0.01012522409898555,0.00172972585270781,5.853658302635042,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-24,0.00978771663236611,0.00160316055743187,6.105262874010085,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-25,0.00945020916574666,0.00147659526215593,6.399999653221634,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-26,0.00911270169912722,0.00135002996688,6.749999572370396,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-27,0.00877519423250777,0.00139824530670392,6.275861746458146,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-28,0.00843768676588833,0.00144646064652785,5.833333099066703,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-29,0.00810017929926889,0.00149467598635178,5.419354678360685,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-30,0.00776267183264944,0.00154289132617571,5.03124990137212,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-08-31,0.00742516436603,0.00159110666599964,4.666666619340076,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-09-01,0.00754789436301909,0.00163932200582357,4.604278071181716,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-09-02,0.00767062436000818,0.0016875373456475,4.545454581963636,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-09-03,0.00779335435699727,0.00173575268547142,4.489899063518166,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-09-04,0.00791608435398636,0.00178396802529535,4.437346545309179,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-09-05,0.00803881435097545,0.00183218336511928,4.387559948429126,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-09-06,0.00816154434796454,0.00188039870494321,4.3403265097499775,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-09-07,0.00828427434495363,0.00192861404476714,4.295454742451525,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-09-08,0.00840700434194272,0.00197682938459107,4.252771841350286,96.4,47.3,2.038054968287527
NO3,Mast & Clow; 2008,Mast_Clow_2008_C1,2007-09-09,0.00852973433893181,0.002025044724415,4.212121458895631,96.4,47.3,2.038054968287527
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-02,0.04666666633333333,0.08279569933333333,0.5636363568288075,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-03,0.04817204266666666,0.07978494666666668,0.6037735773381476,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-04,0.049677419,0.076774194,0.6470588151013347,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-05,0.05193548366666666,0.076774194,0.6764705815949908,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-06,0.05419354833333333,0.076774194,0.7058823480886471,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-07,0.056451613,0.076774194,0.7352941145823034,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-08,0.051935484,0.081290323,0.6388888871803351,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-09,0.047419355,0.085806452,0.5526315783339929,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-10,0.0417741935,0.091451613,0.45679012244431383,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-11,0.036129032,0.097096774,0.37209302133972033,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-12,0.03838709666666667,0.08731182766666666,0.43965517264417364,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-13,0.04064516133333333,0.07752688133333334,0.5242718478327026,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-14,0.042903226,0.067741935,0.6333333407142858,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-15,0.033870968,0.0609677415,0.5555555637566139,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-16,0.02483871,0.054193548,0.45833334255952385,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-17,0.0327419355,0.066612903,0.4915254256371322,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-18,0.040645161,0.079032258,0.51428571103207,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-19,0.04139784933333333,0.07150537633333333,0.578947366703601,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-20,0.04215053766666667,0.06397849466666666,0.6588235294730599,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-21,0.042903226,0.056451613,0.7600000021257144,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-22,0.03763440866666667,0.06322580666666666,0.5952380942338841,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-23,0.03236559133333333,0.07000000033333334,0.4623655882744495,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-24,0.027096774,0.076774194,0.3529411718734553,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-25,0.02540322575,0.07056451650000001,0.35999999730742854,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-26,0.02370967749999999,0.064354839,0.3684210522226618,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-27,0.02201612925,0.0581451615,0.3786407790784105,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-28,0.020322581,0.051935484,0.39130435368620037,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-29,0.01956989266666666,0.04666666666666666,0.4193548428571428,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-30,0.01881720433333333,0.04139784933333333,0.45454545674144037,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-03-31,0.018064516,0.036129032,0.5,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-01,0.018064516,0.03838709649999999,0.47058823529411775,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-02,0.018064516,0.040645161,0.4444444444444444,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-03,0.018064516,0.0429032255,0.42105263157894735,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-04,0.018064516,0.04516129,0.39999999999999997,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-05,0.01731182799999999,0.03688172033333333,0.469387757499851,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-06,0.01655914,0.02860215066666666,0.5789473733280571,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-07,0.015806452,0.020322581,0.7777777832451498,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-08,0.01298387124999999,0.01975806475,0.6571428636501453,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-09,0.0101612905,0.01919354849999999,0.5294117708353931,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-10,0.00733870975,0.01862903225,0.3939393980060344,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-11,0.004516129,0.018064516,0.25,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-12,0.00602150533333333,0.021827957,0.2758620668591811,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-13,0.00752688166666666,0.025591398,0.29411764322787914,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-14,0.009032258,0.029354839,0.3076923024513948,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-15,0.01655914,0.03612903233333333,0.4583333383308532,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-16,0.022580645,0.029354839,0.769230756128487,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-17,0.0191935485,0.029354839,0.6538461512256974,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-18,0.02483871,0.029354839,0.8461538487743026,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-19,0.02258064533333333,0.03913978499999999,0.5769230805262047,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-20,0.02032258066666666,0.048924731,0.41538461737616217,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-21,0.018064516,0.058709677,0.30769230769230765,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-22,0.01637096775,0.049677419,0.3295454570616883,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-23,0.0146774195,0.040645161,0.3611111172619048,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-24,0.01298387124999999,0.031612903,0.41071429757653044,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-25,0.011290323,0.022580645,0.5000000221428573,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-26,0.00903225833333333,0.026344086,0.3428571533411077,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-27,0.00677419366666666,0.030107527,0.22500000304464263,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-28,0.004516129,0.033870968,0.13333333136507938,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-29,0.003951613,0.03274193575,0.12068965714710377,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-04-30,0.003387097,0.0316129035,0.10714286335641394,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-05-01,0.002822581,0.03048387125,0.09259260337546531,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-05-02,0.002258065,0.029354839,0.07692309264581557,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-05-03,0.00451612942857142,0.02709677442857143,0.16666667984693836,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-05-04,0.00677419385714285,0.02483870985714285,0.27272728318434786,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-05-05,0.00903225828571428,0.02258064528571429,0.4000000075918364,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-05-06,0.01129032271428571,0.02032258071428571,0.5555555602418745,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-05-07,0.01354838714285714,0.01806451614285714,0.7500000019770409,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-05-08,0.01580645157142857,0.01580645157142857,1,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-05-09,0.018064516,0.013548387,1.3333333333333333,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-05-10,0.0112903225,0.009032258,1.25,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-05-11,0.004516129,0.004516129,1,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-05-12,0.047419355,0.049677419,0.9545454646103897,37,25.9,1.4285714285714286
NO3,Murphy et al. 2018,Murphy_et_al_2018_C1,2011-05-13,0.004516129,0.027096774,0.16666666666666666,37,25.9,1.4285714285714286
