Study_ID,DOI,Design_Control_Burn_Pre_Post,latitude,longitude,Area_watershed,Area_unit,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.688413,-114.199739,21159,ha,Control_2,Dfc,Coal_Creek,1993-04-14,Unburn,5,Individual,,,,,25.72584844,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.688413,-114.199739,21159,ha,Control_2,Dfc,Coal_Creek,1993-05-09,Unburn,5,Individual,,,,,3.371751787,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.688413,-114.199739,21159,ha,Control_2,Dfc,Coal_Creek,1993-08-17,Unburn,5,Individual,,,,,9.231315378,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1989-03-12,Burn,1,Individual,,,,,124.6514567,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1989-05-06,Burn,1,Individual,,,,,75.30594598,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1989-06-01,Burn,1,Individual,,,,,5.093514055,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1989-07-26,Burn,1,Individual,,,,,3.035552112,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1989-10-04,Burn,1,Individual,,,,,2.105322617,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1990-04-06,Burn,2,Individual,,,,,64.8785788,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1990-05-16,Burn,2,Individual,,,,,12.46492282,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1990-06-05,Burn,2,Individual,,,,,36.06492891,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1990-07-15,Burn,2,Individual,,,,,6.51863207,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1990-10-20,Burn,2,Individual,,,,,10.18186684,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1991-04-05,Burn,3,Individual,,,,,16.40311335,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1991-05-25,Burn,3,Individual,,,,,71.71734461,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1991-06-13,Burn,3,Individual,,,,,34.07933809,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1991-07-29,Burn,3,Individual,,,,,8.00877725,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1993-05-15,Burn,5,Individual,,,,,43.16050257,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1993-06-20,Burn,5,Individual,,,,,23.40588686,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1993-07-01,Burn,5,Individual,,,,,43.61469946,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1993-07-25,Burn,5,Individual,,,,,1.203326845,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.797378,-114.286749,10598,ha,Site_3,Dfc,Akokala_Creek,1993-11-01,Burn,5,Individual,,,,,0.256591754,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1989-03-31,Unburn,1,Individual,,,,,16.85854227,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1989-05-05,Unburn,1,Individual,,,,,3.603209697,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1989-05-30,Unburn,1,Individual,,,,,1.997857278,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1989-07-23,Unburn,1,Individual,,,,,9.241871934,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1989-10-04,Unburn,1,Individual,,,,,2.105322617,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1990-04-05,Unburn,2,Individual,,,,,3.252983834,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1990-05-15,Unburn,2,Individual,,,,,3.940611982,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1990-06-05,Unburn,2,Individual,,,,,1.955180339,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1990-07-14,Unburn,2,Individual,,,,,6.521133115,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1990-10-18,Unburn,2,Individual,,,,,3.207885439,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1991-04-04,Unburn,3,Individual,,,,,27.25792042,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1991-05-23,Unburn,3,Individual,,,,,3.117768237,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1991-06-11,Unburn,3,Individual,,,,,3.075250475,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1991-07-30,Unburn,3,Individual,,,,,9.16902328,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1993-05-15,Unburn,5,Individual,,,,,29.66436619,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1993-06-20,Unburn,5,Individual,,,,,0.094378576,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1993-06-30,Unburn,5,Individual,,,,,0.05898661,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1993-07-25,Unburn,5,Individual,,,,,1.203326845,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1993-11-02,Unburn,5,Individual,,,,,0.253642423,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1989-04-02,Unburn,1,Individual,,,,,18.42193351,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1989-05-07,Unburn,1,Individual,,,,,3.930596862,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1989-06-01,Unburn,1,Individual,,,,,4.475322392,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1989-07-25,Unburn,1,Individual,,,,,11.56494202,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1989-10-04,Unburn,1,Individual,,,,,4.802350363,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1990-04-06,Unburn,2,Individual,,,,,4.998374493,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1990-05-16,Unburn,2,Individual,,,,,4.911680774,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1990-06-07,Unburn,2,Individual,,,,,4.861591071,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1990-07-17,Unburn,2,Individual,,,,,8.378466244,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1990-10-20,Unburn,2,Individual,,,,,5.768022059,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1991-04-06,Unburn,3,Individual,,,,,29.423848,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1991-05-26,Unburn,3,Individual,,,,,5.290243344,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1991-06-14,Unburn,3,Individual,,,,,4.647264934,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1991-07-28,Unburn,3,Individual,,,,,12.95926599,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1993-04-27,Unburn,5,Individual,,,,,27.17684118,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1993-05-29,Unburn,5,Individual,,,,,1.756011346,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1993-06-20,Unburn,5,Individual,,,,,11.87018059,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1993-07-05,Unburn,5,Individual,,,,,0.970652375,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.701412,-114.185106,23808,ha,Control_3_4_5,Dfc,Logging_Creek,1993-10-13,Unburn,5,Individual,,,,,1.080403084,ug_N_L,,,Figure_5,
Hauer & Spencer 1998,10.1071/WF9980183,Control_Reference_vs_Impact,48.790458,-114.274616,13013,ha,Site_4,Dfc,Bowman_Creek,1991-04-04,Burn,3,Individual,,,,,8.406882518,ug_N_L,,,Figure_5,
